FAC_NO,FAC_NAME,BEG_DATE,END_DATE,DAY_PER,DATA_IND,AUDIT_IND,COUNTY,HSA,HFPA,TYPE_CNTRL,TYPE_CARE,TYPE_HOSP,TEACH_RURL,PHONE,ADDRESS,CITY,ZIP_CODE,CEO,CEO_TITLE,WEB_SITE,OWNER,RPT_PREP,ORG_NAME,ER_DESIG,MCAR_PRO#,MCAL_PRO#,REG_MCAL#,BED_LIC,BED_AVL,BED_STF,DAY_ MCAR_TR,DAY_MCAR_MC,DAY_MCAL_TR,DAY_ MCAL_ MC,DAY_CNTY,DAY_THRD_TR,DAY_THRD_MC,DAY_OTH_ IND,DAY_OTH,DAY_TOT,DIS_MCAR_TR,DIS_MCAR_MC,DIS_MCAL_TR,DIS_MCAL_MC,DIS_CNTY,DIS_THRD_TR,DIS_THRD_MC,DIS_OTH_IND,DIS_OTH,DIS_TOT,BED_ACUTE,BED_PSYCH,BED_CHEM,BED_REHAB,BED_LTC,BED_RESDNT,DAY_ACUTE,DAY_PSYCH,DAY_CHEM,DAY_REHAB,DAY_LTC,DAY_RESDNT,DIS_ACUTE,DIS_PSYCH,DIS_CHEM,DIS_REHAB,DIS_LTC,DIS_RESDNT,OCC_LIC,OCC_AVL,ALOS_ALL,ALOS_EXLTC,BAS_NURSRY,DAY_NURSRY,DIS_NURSRY,VIS_MCAR_TR,VIS_MCAR_MC,VIS_MCAL_TR,VIS_MCAL_MC,VIS_CNTY,VIS_THRD_TR,VIS_THRD_MC,VIS_OTH_IND,VIS_OTH,VIS_TOT,VIS_ER,VIS_CLIN,VIS_HOME,VIS_REF_OP,DAYS_PIPS,OP_ROOM,OP_MIN_IP,OP_MIN_OP,SURG_IP,SURG_OP,NAT_BIRTHS,C_SECTIONS,GR_PT_REV,DED_FR_REV,TOT_CAP_REV,NET_PT_REV,OTH_OP_REV,TOT_OP_EXP,NET_FRM_OP,NONOP_REV,NONOP_EXP,INC_TAX,EXT_ITEM,NET_INCOME,GR_REV_DLY,GR_REV_AMB,GR_REV_ANC,GR_IP_MCAR_TR,GR_IP_MCAR_MC,GR_IP_MCAL_TR,GR_IP_MCAL_MC,GR_IP_CNTY,GR_IP_THRD_TR,GR_IP_THRD_MC,GR_IP_OTH_IND,GR_IP_OTH,GR_IP_TOT,GR_OP_MCAR_TR,GR_OP_MCAR_MC,GR_OP_MCAL_TR,GR_OP_MCAL_MC,GR_OP_CNTY,GR_OP_THRD_TR,GR_OP_THRD_MC,GR_ OP_ OTH_IND,GR_OP_OTH,GR_OP_TOT,C_ADJ_MCAR_TR,C_ADJ_MCAR_MC,C_ADJ_MCAL_TR,C_ADJ_MCAL_MC,DISP_855,C_ADJ_CNTY,C_ ADJ_THRD_TR,C_ADJ_THRD_MC,BAD_DEBT,CHAR_HB,CHAR_OTH,SUB_INDGNT,DED_OTH,CAP_REV_MCAR,CAP_REV_MCAL,CAP_REV_CNTY,CAP_REV_THRD,NETRV_MCAR_TR,NETRV_MCAR_MC,NETRV_MCAL_TR,NETRV_MCAL_MC,NETRV_CNTY,NETRV_THRD_TR,NETRV_THRD_MC,NETRV_OTH_IND,NETRV_OTH,DISP_TRNFR,INTER_TFR,CONTRIBTNS,INC_INVEST,DIST_REV,CNTY_APPRO,EXP_DLY,EXP_AMB,EXP_ANC,EXP_PIP,EXP_POP,EXP_RES,EXP_ED,EXP_GEN,EXP_FISC,EXP_ADM,EXP_UNASSG,EXP_SAL,EXP_BEN,EXP_PHYS,EXP_OTHPRO,EXP_SUPP,EXP_PURCH,EXP_DEPRE,EXP_LEASES,EXP_INSUR,EXP_INTRST,EXP_OTH,CUR_ASST,ASST_LIMTD,NET_PPE,CONST_PROG,INV_OTH,INTAN_ASST,TOT_ASST,CURR_LIAB,DEF_CRED,NET_LTDEBT,EQUITY,LIAB_EQ,CASH,ACCTS_REC,ALLOW_UNCOLL,BLDGS,EQUIPMENT,TOT_PPE,ACC_DEPRE,MORT_PAY,CAP_LEASE,BOND_PAY,TOT_LTDEBT,CUR_MAT,INTER_REC,INTER_PAY,HOSP_FTE,NURS_FTE,PROD_HRS,NON_PRD_HR,PAID_HRS,MED_STAFF,STDNT_FTE,PRD_HR_MGT,PRD_HR_TCH,PRD_HR_RN,PRD_HR_LVN,PRD_HR_AID,PRD_HR_CLR,PRD_HR_ENV,PRD_HR_OTH,CNT_HR_RN,CNT_HR_OTH,PRD_HR_DLY,PRD_HR_AMB,PRD_HR_ANC,PRD_HR_ED,PRD_HR_GEN,PRD_HR_FIS,PRD_HR_ADM,PRD_HR_NON,PD_HR_DLY,PD_HR_AMB,PD_HR_ANC,PD_HR_ED,PD_HR_GEN,PD_HR_FIS,PD_HR_ADM,PD_HR_NON
106204019,CHILDREN'S HOSPITAL CENTRAL CALIFORNIA,10/1/2009,9/30/2010,365,Audited,Incl. Ind. Audit Adj.,Madera,9,601,Non-Profit,Childrens,Comparable,,(559) 353-3000,9300 VALLEY CHILDREN'S PLACE,MADERA,93636-8761,GORDON L. ALEXANDER JR.,PRESIDENT/CEO,WWW.CHILDRENSCENTRALCAL.ORG,CHILDREN'S HOSPITAL CENTRAL CALIFORNIA,JULIE MACIAS,CHILDREN'S HOSPITAL CENTRAL CALIFORNIA,0,05-3300,HSC00130F,ZZR00130F,340,339,339,122,0,"49,722","7,453",0,"2,603","18,297",11,62,"78,270",16,0,"6,829","2,481",0,501,"3,477",1,24,"13,329",320,0,0,20,0,0,"77,363",0,0,907,0,0,"13,263",0,0,66,0,0,63.10,63.30,5.90,5.90,0,0,0,"3,283",0,"128,988","57,134",0,"13,321","68,187",29,"2,915","273,857","67,830","130,545",653,"32,351",0,8,"942,210","541,964","4,487","5,638",0,0,"929,978,873","593,811,658",0,"336,167,215","12,202,478","334,099,855","14,269,838","15,012,906","1,333,572",0,"(879,423)","28,828,595","391,146,140","82,191,709","456,641,024","632,885",0,"436,084,303","53,447,102",0,"26,321,843","162,644,719","275,073","746,833","680,152,758","394,015",0,"96,445,806","60,601,262",0,"9,101,991","80,427,944","36,010","2,819,087","249,826,115","866,233",0,"376,470,706","84,495,699","(11,423,442)",0,"22,601,175","115,370,543","5,071,407",0,"306,554",0,"52,783",0,0,0,0,"160,667",0,"167,482,845","29,552,665",0,"12,509,301","125,154,940","4,529","1,302,268",0,"13,710",0,"14,115,884",0,0,"85,442,356","36,431,675","87,350,804",0,0,"265,988","1,413,673","56,398,181","10,537,064","37,673,662","18,586,452","146,627,458","64,702,891","23,315,379","4,667,815","38,139,916","17,102,945","15,100,137","4,439,392","2,130,758","8,733,499","9,139,665","75,574,529","231,609,543","186,529,448","47,588,810","5,577,517","4,229,776","551,109,623","91,644,083",0,"161,255,551","298,209,989","551,109,623","8,664,430","149,191,319","(102,116,070)","189,936,262","102,333,846","319,568,771","133,039,323",0,0,"163,930,551","165,730,551","4,475,000",0,0,"2,243",704,"4,181,184","517,933","4,699,117",211,18,"377,998","1,219,577","1,067,371","12,044","364,358","824,406","178,792","103,721","20,596","12,321","1,215,275","597,183","890,136","10,416","768,302","289,138","406,569","4,165","1,364,268","668,679","1,011,584","11,404","855,377","321,915","461,293","4,597"
106190170,CHILDREN'S HOSPITAL OF LOS ANGELES,7/1/2009,6/30/2010,365,Audited,Incl. Ind. Audit Adj.,Los Angeles,11,925,Non-Profit,Childrens,Comparable,,(323) 660-2450,4650 SUNSET BOULEVARD,LOS ANGELES,90027,RICHARD CORDOVA,CEO,WWW.CHLA.ORG,CHILDREN'S HOSPITAL LOS ANGELES,RUS BLACKFORD,CHILDREN'S HOSPITAL LOS ANGELES,1,05-3302,HSC30123F,,286,286,286,204,0,"57,603","5,867",0,"1,703","20,873",130,"1,129","87,509",28,0,"6,394","1,862",0,172,"2,737",8,70,"11,271",286,0,0,0,0,0,"87,509",0,0,0,0,0,"11,271",0,0,0,0,0,83.80,83.80,7.80,7.80,0,0,0,"1,121",0,"197,480","60,164",0,"9,930","56,803",526,"6,106","332,130","64,611","269,706",0,0,0,19,"964,199","623,476","6,575","8,886",0,0,"1,097,171,903","690,336,838",0,"406,835,065","110,467,228","579,729,218","(62,426,925)","80,887,228","11,984,475",0,0,"6,475,828","327,968,710","60,921,049","708,282,144","2,650,255",0,"507,619,934","43,586,213",0,"15,431,662","201,726,779","1,219,710","10,592,387","782,826,940","3,681,159",0,"155,363,147","61,378,797",0,"8,884,308","78,729,787","489,760","5,818,005","314,344,963","5,232,254",0,"430,325,981","79,573,004","(14,685,445)",0,"22,556,990","155,554,544","9,291,253",0,"1,709,470",0,"778,787",0,0,0,0,"1,094,659",0,"246,871,217","25,317,384",0,"1,038,275","116,589,529",0,"15,924,001",0,0,"32,345,113","31,666,020",0,0,"99,405,988","38,942,622","148,277,419",0,0,"60,254,570","52,267,517","74,037,867","20,145,814","44,445,618","41,951,803","295,721,647","48,540,586",0,"10,503,960","83,303,518","63,241,105","28,951,190","4,617,873","3,659,382","14,945,465","26,244,492","440,684,805","37,826,152","268,426,390","529,997,509","6,776,629",0,"1,283,711,485","189,081,246",0,"491,866,628","602,763,611","1,283,711,485","589,870","160,339,504","(72,508,629)","422,488,059","269,370,622","705,796,174","437,369,784",0,0,"497,046,628","497,046,628","5,180,000",0,0,"3,601",971,"6,688,713","828,458","7,517,171",512,161,"675,188","2,175,440","1,555,798","77,482","358,895","1,066,317","242,108","510,760","26,725",0,"1,648,118","1,139,824","1,378,285","856,271","772,381","305,699","432,757","155,378","1,884,434","1,286,509","1,539,491","940,955","855,589","340,810","495,574","173,809"
106300032,CHILDREN'S HOSPITAL OF ORANGE COUNTY,7/1/2009,6/30/2010,365,Audited,Incl. Ind. Audit Adj.,Orange,13,1015,Non-Profit,Childrens,Comparable,,(714) 997-3000,455 S. MAIN STREET,ORANGE,92868,KIMBERLY CRIPE,PRESIDENT/CEO,WWW.CHOC.ORG,CHILDREN'S HOSPITAL OF ORANGE COUNTY,EMY DE LA CRUZ,CHILDREN'S HOSPITAL OF ORANGE COUNTY,0,05-3304,HSC31404F,ZZT31404F,234,234,234,16,0,"29,207","7,853",0,"1,076","22,694",11,610,"61,467",4,0,"4,069","3,043",0,156,"5,074",2,131,"12,479",234,0,0,0,0,0,"61,467",0,0,0,0,0,"12,479",0,0,0,0,0,72.00,72.00,4.90,4.90,0,0,0,182,0,"51,931","81,037",0,"1,796","81,946",660,"5,753","223,305","62,098","155,832",0,"5,429",0,41,"417,075","321,220","3,778","4,462",0,0,"1,162,895,734","844,679,525","29,856,602","348,072,811","46,976,614","388,018,077","7,031,348","2,366,581","283,730",0,0,"9,114,199","366,382,927","102,012,811","694,499,996","560,028",0,"397,319,253","86,448,399",0,"19,952,493","301,944,413","32,134","1,794,715","808,051,435","245,860",0,"99,449,482","90,748,406",0,"27,120,814","133,129,055","428,323","3,722,359","354,844,299","124,137",0,"412,759,658","137,003,817",0,0,"14,249,490","256,774,557","13,351,022",0,"1,207,190",0,"9,209,654",0,"24,641,533",0,"5,215,069","672,498",0,"78,305,752","62,800,153",0,"31,949,448","171,612,999",0,"2,731,961",0,0,"527,254","1,564,224",0,0,"58,539,189","33,896,042","136,212,387",0,0,"6,626,836","8,344,519","48,130,340","17,131,436","57,330,944","21,806,384","117,783,546","46,080,177","10,646,929","9,798,464","48,031,736","108,654,272","14,244,133","19,250,026","2,860,784",0,"10,668,010","156,999,809","20,913,788","75,172,046","68,127,365","9,269,191",0,"330,482,199","110,820,779","1,170,491","28,311,715","190,179,214","330,482,199","58,932,213","115,872,000","(42,239,549)","406,748","126,832,026","179,206,693","104,034,647",0,0,0,"28,606,040","294,325","5,121,766","15,362,897","1,939",457,"3,540,177","500,649","4,040,826",557,77,"414,291","975,915","729,923","23,825","188,950","809,332","153,227","237,119","7,407",188,"982,096","443,029","360,517","242,248","547,999","330,032","631,944","2,312","1,112,063","503,926","417,618","270,424","645,093","373,402","715,839","2,461"
106434051,CHILDRENS RECOVERY CENTER OF NORTHERN CALIFORNIA,1/1/2010,12/31/2010,365,Audited,Excl. Ind. Audit Adj.,Santa Clara,7,431,Investor,General,Comparable,,(408) 558-3640,3777 S BASCOM AVENUE,CAMPBELL,95008,MIKE ZARCONE,CEO,WWW.PEDISUBACUTE.COM,MIKE ZARCONE,MIKE ZARCONE,CHILDRENS RECOVERY CENTER,0,,HSC33307F,,29,29,26,0,0,"8,476",653,0,0,52,0,0,"9,181",0,0,5,1,0,0,0,0,0,6,0,0,0,0,29,0,0,0,0,0,"9,181",0,0,0,0,0,6,0,86.70,86.70,1530.20,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"14,465,647","6,931,055",0,"7,534,592",0,"7,491,844","42,748",0,0,800,0,"41,948","10,206,400",0,"4,259,247",0,0,"13,521,036","874,936",0,0,"69,675",0,0,"14,465,647",0,0,0,0,0,0,0,0,0,0,0,0,"6,524,904","376,194",0,0,0,"29,957",0,0,0,0,0,0,0,0,0,0,0,"6,996,132","498,742",0,0,"39,718",0,0,0,0,0,0,0,0,"3,444,377",0,"2,178,448",0,0,0,0,"690,538","75,400","608,103","494,978","4,183,079","1,254,281","80,950",0,"764,550","394,344","63,962","463,360","32,021","14,934","240,363","879,517",0,"171,569",0,0,0,"1,051,086","1,909,949",0,"80,370","(939,233)","1,051,086","414,031","359,630",0,0,"709,392","745,704","574,135",0,0,0,"338,980","258,610",0,0,74,40,"141,582","12,574","154,156",12,0,"5,902","32,472","20,373","25,020","37,325","7,862","12,628",0,0,0,"90,060",0,"29,814",0,"15,941",0,"5,767",0,"97,993",0,"32,500",0,"17,377",0,"6,286",0
106382715,CHINESE HOSPITAL,1/1/2010,12/31/2010,365,Audited,Incl. Ind. Audit Adj.,San Francisco,4,423,Non-Profit,General,Comparable,,(415) 982-2400,845 JACKSON STREET,SAN FRANCISCO,94133,BRENDA YEE,CEO,WWW.CHINESEHOSPITAL-SF.ORG/,CHINESE HOSPITAL ASSOCIATION,BRIDGET ELROD,"TOYON ASSOCIATES, INC.",0,05-0407,HSC00407F,ZZR00407F,54,52,52,"5,064","4,208","1,014",120,0,416,170,0,64,"11,056",886,663,190,32,0,117,34,0,20,"1,942",54,0,0,0,0,0,"11,056",0,0,0,0,0,"1,942",0,0,0,0,0,56.10,58.30,5.70,5.70,0,0,0,"17,175","15,369","6,003","6,449",0,"16,589","2,645",38,"6,766","71,034","5,982","18,208",0,"46,716","9,771",2,"48,105","100,621",375,"1,863",0,0,"175,072,497","131,811,865","52,901,072","96,161,704","909,174","82,608,511","14,462,367","749,053","181,160",0,0,"15,030,260","32,582,175","8,824,909","133,665,413","31,256,705","25,172,849","6,923,868","794,997",0,"3,190,740","1,134,933",0,"458,589","68,932,681","30,513,132","25,589,741","9,761,342","5,429,199",0,"26,163,684","6,649,215","99,559","1,933,944","106,139,816","39,507,731","47,527,342","10,671,791","5,827,509",0,0,"18,774,966","7,288,041","176,408",0,"918,965",0,"1,119,112","41,868,970","5,085,073",0,"5,947,029","22,085,698","45,104,218","6,013,419","5,481,760",0,"10,579,458","6,443,136","62,846","391,169",0,"(11,500,000)",0,0,0,0,"9,551,556","5,599,414","22,348,018","23,395,300",0,0,0,"9,005,993","1,765,881","9,587,921","1,354,428","23,256,486","9,892,345","2,457,773","1,004,211","10,062,212","27,889,839","2,449,650","422,673","235,942",0,"4,937,380","16,861,021","10,449,795","8,129,003","19,845,184","15,662,881",0,"70,947,884","25,025,090",0,0,"45,922,794","70,947,884","10,369,161","11,477,942","(8,054,204)","17,294,021","23,711,111","41,258,461","33,129,458",0,0,0,0,0,0,0,279,79,"507,289","76,050","583,339",104,0,"49,230","113,191","118,026","27,819","19,412","110,493","55,436","11,407",33,"2,242","114,341","53,105","126,450",0,"124,607","24,451","64,335",0,"134,561","59,962","145,181",0,"141,786","28,200","73,649",0
106361144,CHINO VALLEY MEDICAL CENTER,1/1/2010,12/31/2010,365,Audited,Incl. Ind. Audit Adj.,San Bernardino,12,1207,Investor,General,Comparable,,(909) 464-8600,5451 WALNUT AVENUE,CHINO,91710,LAXMAN REDDY,CEO,WWW.CVMC.COM,VERITAS HEALTH SERVICES INCORPORATED,JEFFREY N. BROWN,HOSPITAL MANAGEMENT SERVICES,0,05-0586,HSC30586I,,116,116,45,"6,309","2,170","2,676","1,107",243,"2,845",869,62,236,"16,517","1,875",928,"1,091",610,45,"1,582",279,20,76,"6,506",116,0,0,0,0,0,"16,517",0,0,0,0,0,"6,506",0,0,0,0,0,39.00,39.00,2.50,2.50,0,0,0,"4,666","1,445","4,717","7,069",53,"9,711",621,"1,152","6,486","35,920","36,276",0,0,"4,797",467,4,"73,286","30,267",972,"1,266",0,0,"253,133,564","171,823,521","1,791,205","83,101,248","138,080","75,223,142","8,016,186","111,768","487,447",0,0,"7,640,507","45,513,011","45,036,835","162,583,718","63,130,223","23,098,139","28,790,681","12,128,289","2,600,141","33,146,043","9,763,010","906,022","3,386,570","176,949,118","9,897,511","3,065,203","10,004,603","14,994,408","117,205","20,592,346","1,315,909","2,440,189","13,757,072","76,184,446","52,409,242","22,914,841","33,358,624","24,305,751",0,"2,715,021","4,128,645","4,535,810","18,458,508",0,"3,448,186",0,"5,548,893",0,0,0,"1,791,205","17,610,904","2,856,372","5,434,640","1,265,313","2,325","46,709,704","8,254,381",1,"967,608",0,0,0,0,0,0,"10,949,894","4,795,124","13,604,261","739,548",0,0,"1,531,263","8,622,649","2,564,059","18,817,639","13,598,705","24,488,859","7,537,253","801,143","1,692,754","5,060,202","11,539,113","1,840,345","10,030,680","2,062,291","1,697,162","8,473,340","27,324,002",0,"4,443,522","96,795",0,0,"31,864,319","13,667,485",0,"111,300","18,085,534","31,864,319","5,574,976","51,135,510","(37,160,548)",0,"10,664,061","10,664,061","6,220,539",0,"111,300",0,"111,300",0,0,"3,956,737",476,162,"915,534","86,537","1,002,071",191,26,"81,031","186,614","231,442","20,482","73,474","186,711","82,755","40,986","12,039",0,"245,753","97,972","203,410","44,183","165,111","63,381","95,724",0,"270,918","106,681","219,134","48,680","179,805","71,963","104,890",0
106190636,CITRUS VALLEY MEDICAL CENTER - QV CAMPUS,1/1/2010,12/31/2010,365,Audited,Incl. Ind. Audit Adj.,Los Angeles,11,915,Non-Profit,General,Comparable,,(626) 858-8541,1115 SO. SUNSET AVE,WEST COVINA,91790,ROBERT CURRY,PRESIDENT/CEO,CVHP.ORG,CITRUS VALLEY HEALTH PARTNERS,CAROLINE FORMANO,CITRUS VALLEY MC,0,05-0369,HSC30369F,,518,518,382,"41,396","11,424","31,049","7,915",0,806,"20,593","1,895","2,936","118,014","6,493","2,945","5,643","2,691",0,212,"5,545",362,"1,519","25,410",451,30,0,12,25,0,"104,103","5,835",0,"3,692","4,384",0,"22,913","1,611",0,219,667,0,62.40,62.40,4.60,4.60,25,"9,986","4,057","47,216","13,278","22,503","23,139",0,"3,699","45,792","2,020","12,841","170,488","98,705",0,0,"82,043",372,17,"817,335","640,775","4,507","4,543","2,393","2,109","1,070,266,130","698,468,888","1,915,749","373,712,991","2,827,279","345,523,390","31,016,880","1,483,707","29,870",0,0,"32,470,717","267,528,187","66,998,985","735,738,958","257,546,848","95,453,108","205,065,698","50,233,717",0,"9,406,750","152,539,546","12,658,146","19,013,810","801,917,623","73,012,075","33,467,429","26,600,065","33,149,364",0,"4,727,845","80,208,991","2,027,992","15,154,746","268,348,507","231,797,904","90,325,372","113,080,775","53,866,083","(6,922,027)",0,"8,515,514","153,992,530","12,082,422",0,"20,733,229",0,"20,997,086",0,"1,915,749",0,0,"98,761,019","38,595,165","120,823,186","30,069,485",0,"5,619,081","78,756,007",0,"1,089,048",0,0,0,"1,483,707",0,0,"84,683,777","17,133,726","102,125,944","444,000","193,500",0,0,"47,800,962","11,555,856","69,401,724","12,183,901","127,548,904","40,335,939","6,017,130","3,012,938","46,285,397","55,747,679","10,951,346","2,408,477","3,402,136","2,960,697","46,852,747","115,647,760","29,530,266","69,145,155","421,465","5,451,465",0,"220,196,111","41,895,820","622,144","77,476,404","100,201,743","220,196,111","21,938,783","100,125,826","(46,844,107)","120,880,665","160,823,710","286,500,762","217,355,607",0,"1,511,290","74,615,438","81,191,728","3,715,324","5,386,029",0,"1,826",771,"3,723,451","128,483","3,851,934",521,0,"364,224","668,884","1,197,933","108,006","266,599","446,810","278,191","338,338","30,174","24,292","1,488,781","240,544","928,307",0,"776,782","149,518","139,519",0,"1,546,100","252,084","956,746",0,"799,189","152,981","144,834",0
106190176,CITY OF HOPE HELFORD CLINICAL RESEARCH HOSPITAL,10/1/2009,9/30/2010,365,Audited,Incl. Ind. Audit Adj.,Los Angeles,11,913,Non-Profit,Specialty,Comparable,,(626) 256-4673,1500 EAST DUARTE ROAD,DUARTE,91010,"MICHAEL A. FRIEDMAN, M.D.",PRESIDENT/CEO,WWW.CITYOFHOPE.ORG,CITY OF HOPE NATIONAL MEDICAL CTR,CINTHIA IBANEZ,CITY OF HOPE NATIONAL MEDICAL CTR,0,05-0146,HSC30146F,ZZT30146F,217,185,185,"13,358",367,"11,027",146,0,332,"30,856",47,209,"56,342","1,655",49,"1,223",21,0,33,"3,252",7,24,"6,264",217,0,0,0,0,0,"56,342",0,0,0,0,0,"6,264",0,0,0,0,0,71.10,83.40,9.00,9.00,0,0,0,"48,929","1,706","26,904",667,0,"1,014","63,656",604,445,"143,925",0,"140,261",0,"8,120",0,6,"675,806","228,916","3,559","3,527",0,0,"1,633,232,797","1,111,830,322",0,"521,402,475","14,313,340","542,035,112","(6,319,297)","18,625,440",0,0,0,"12,306,143","206,268,167","76,545,418","1,350,419,212","202,457,602","5,423,059","176,103,520","1,894,704",0,"5,603,271","494,633,889","954,040","2,975,080","890,045,165","252,008,288","12,297,847","128,437,897","3,399,344",0,"5,360,398","336,991,161","2,729,515","1,963,182","743,187,632","351,823,320","9,195,974","242,529,881","3,757,884",0,0,"4,237,409","470,031,018","2,758,138",0,"27,496,698",0,0,0,0,0,0,"102,642,570","8,524,932","43,292,211","1,536,164",0,"6,726,260","356,500,214",0,"2,180,124",0,0,"12,073,155","5,096,550",0,0,"60,368,205","16,535,626","201,948,700",0,0,"35,332,495","5,619,545","84,262,066","17,771,604","96,983,640","23,213,231","160,300,382","76,200,226","33,707,312","27,051,047","128,840,246","42,694,533","33,780,038","6,543,903","650,917","10,165,149","22,101,359","190,528,785","6,499,041","279,855,934","34,494,624","56,756,866","2,169,517","570,304,767","90,674,058","7,727,923","211,878,259","260,024,527","570,304,767","38,303,309","271,759,193","(172,576,997)","245,539,637","294,469,024","586,088,036","306,232,102",0,0,"204,400,000","218,523,259","6,645,000","8,766,593",0,"2,238",593,"4,047,800","631,462","4,679,262",224,10,"378,454","1,309,117","806,365","31,602","382,378","956,383","68,001","91,815","14,121","9,564","857,652","251,768","1,068,592","390,793","647,935","327,459","503,601",0,"1,013,723","287,833","1,222,194","447,262","738,172","373,147","596,931",0
106100005,CLOVIS COMMUNITY MEDICAL CENTER,9/1/2009,8/31/2010,365,Audited,Incl. Ind. Audit Adj.,Fresno,9,605,Non-Profit,General,Comparable,,(559) 324-4000,2755 HERNDON AVE,CLOVIS,93611,TIM A JOSLIN,CEO,WWW.COMMUNITYMEDICAL.ORG,COMMUNITY MEDICAL CENTERS,ANA MONTES,CLOVIS COMMUNITY MEDICAL CENTER,0,05-0492,HSC00492F,ZZR00492F,109,109,109,"7,327","2,563","3,151","2,501",187,151,"12,999",0,794,"29,673","1,202",420,996,791,47,65,"5,624",0,258,"9,403",109,0,0,0,0,0,"29,673",0,0,0,0,0,"9,403",0,0,0,0,0,74.60,74.60,3.20,3.20,0,0,0,"38,432","14,551","15,814","13,399",964,"3,197","69,625",0,"5,309","161,291","44,049","6,346",0,"106,943",0,14,"343,080","564,060","2,827","7,872","2,180","1,191","481,254,316","330,684,447","882,939","151,452,808","1,208,721","133,532,399","19,129,130","197,528","4,760",0,0,"19,321,898","75,966,059","76,847,769","328,440,488","58,353,366","21,030,380","22,039,341","18,961,422","1,244,972","1,600,911","119,164,422",0,"5,971,526","248,366,340","31,603,929","10,371,383","11,223,757","23,841,688","1,347,644","7,199,368","133,169,501",0,"14,130,706","232,887,976","77,269,822","18,775,851","27,443,324","35,314,197",0,"2,521,688","4,877,639","139,858,510","17,678,462",0,"6,895,820",0,"49,134","114,455","119,946",0,"648,538","8,165,401","11,312,470","3,681,369","5,493,864","70,928","3,515,928","100,155,463",0,"19,057,385",0,0,0,0,0,0,"26,615,160","11,399,873","53,659,755",0,0,0,0,"13,720,140","1,675,123","19,316,770","7,145,578","53,961,529","14,983,121","7,336,392","843,590","24,492,791","18,420,997","5,420,773","1,216,843","2,340,889","2,717,914","1,797,560","123,654,738","148,353,756","38,431,362","82,886,330","238,737","5,165,562","398,730,485","49,486,708",0,"261,401,851","87,841,926","398,730,485",592,"88,852,040","(51,494,169)","36,674,500","63,510,010","109,728,620","71,297,258",0,0,"264,501,274","265,147,917","3,746,066","83,776,431","28,505,492",839,342,"1,536,099","221,262","1,757,361","1,425",0,"96,316","254,043","482,429","18,058","201,796","225,584","56,532","189,078","8,491","3,772","453,814","147,486","527,144",0,"246,772","59,062","101,821",0,"523,242","169,565","602,876",0,"279,798","67,852","114,028",0
106100697,COALINGA REGIONAL MEDICAL CENTER,7/1/2009,6/30/2010,365,Audited,Incl. Ind. Audit Adj.,Fresno,9,609,District,General,Comparable,Small/Rural,(559) 936-6400,1191 PHELPS AVENUE,COALINGA,93210,SHARON SPURGEON,CEO/ADMINISTRATOR,COALINGAMEDICALCENTER.COM,COALINGA HOSPITAL DISTRICT,VIRGINIA LAPID/SANDRA EARLS,NATHAN CONSULTING GROUP,0,05-0397,,ZZR00397F,123,123,94,"1,685",111,"27,289",55,0,57,"3,582",0,742,"33,521",226,31,92,27,0,30,816,0,63,"1,285",24,0,0,0,99,0,"4,658",0,0,0,"28,863",0,"1,198",0,0,0,87,0,74.70,74.70,26.10,3.90,0,0,0,"3,750",363,"3,196","3,379",0,"2,047","8,190",0,"1,793","22,718","11,431",0,0,"13,002",0,0,0,0,0,0,0,0,"45,633,469","21,945,375",0,"23,688,094","90,292","24,224,841","(446,455)","2,236,571","70,491",0,0,"1,719,625","16,029,664","11,049,719","18,554,086","2,655,918","352,790","12,138,091","222,073",0,"195,696","11,113,097",0,"629,213","27,306,878","2,211,771","231,145","2,322,690","2,382,248",0,"2,295,928","6,847,384",0,"2,035,425","18,326,591","2,160,291","280,291","6,502,662","2,101,726","(66,152)",0,"993,254","7,543,626","2,051,336",0,0,0,"378,341",0,0,0,0,"2,707,398","303,644","8,024,271","502,595",0,"1,448,199","10,089,121",0,"612,866",0,0,"1,680","39,043","1,863,227",0,"7,371,413","2,162,345","4,572,532",0,0,0,0,"4,740,173","1,050,983","1,659,281","2,668,114","9,051,332","2,694,130","388,799","3,426,364","2,443,385","1,233,636","1,996,522","244,049","254,484","1,369,288","1,122,852","13,353,408","2,343,480","15,953,192","346,970","3,166,933",0,"35,163,983","4,172,910",0,"17,297,269","13,693,804","35,163,983","6,812,497","10,437,212","(4,391,823)","19,023,303","12,689,232","32,042,165","16,088,973",0,"2,258,016","16,785,000","19,043,016","1,745,747",0,0,282,104,"446,428","189,898","636,326",8,0,"16,132","37,937","30,013","32,961","115,518","79,946","79,585","3,943","38,206","12,187","204,467","34,008","57,942",0,"95,214","32,736","22,061",0,"331,563","52,992","80,388",0,"111,092","35,989","24,302",0
