FAC_NO,FAC_NAME,BEG_DATE,END_DATE,DAY_PER,DATA_IND,AUDIT_IND,COUNTY,HSA,HFPA,TYPE_CNTRL,TYPE_CARE,TYPE_HOSP,TEACH_RURL,PHONE,ADDRESS,CITY,ZIP_CODE,CEO,CEO_TITLE,WEB_SITE,OWNER,RPT_PREP,ORG_NAME,ER_DESIG,MCAR_PRO#,MCAL_PRO#,REG_MCAL#,BED_LIC,BED_AVL,BED_STF,DAY_ MCAR_TR,DAY_MCAR_MC,DAY_MCAL_TR,DAY_ MCAL_ MC,DAY_CNTY,DAY_THRD_TR,DAY_THRD_MC,DAY_OTH_ IND,DAY_OTH,DAY_TOT,DIS_MCAR_TR,DIS_MCAR_MC,DIS_MCAL_TR,DIS_MCAL_MC,DIS_CNTY,DIS_THRD_TR,DIS_THRD_MC,DIS_OTH_IND,DIS_OTH,DIS_TOT,BED_ACUTE,BED_PSYCH,BED_CHEM,BED_REHAB,BED_LTC,BED_RESDNT,DAY_ACUTE,DAY_PSYCH,DAY_CHEM,DAY_REHAB,DAY_LTC,DAY_RESDNT,DIS_ACUTE,DIS_PSYCH,DIS_CHEM,DIS_REHAB,DIS_LTC,DIS_RESDNT,OCC_LIC,OCC_AVL,ALOS_ALL,ALOS_EXLTC,BAS_NURSRY,DAY_NURSRY,DIS_NURSRY,VIS_MCAR_TR,VIS_MCAR_MC,VIS_MCAL_TR,VIS_MCAL_MC,VIS_CNTY,VIS_THRD_TR,VIS_THRD_MC,VIS_OTH_IND,VIS_OTH,VIS_TOT,VIS_ER,VIS_CLIN,VIS_HOME,VIS_REF_OP,DAYS_PIPS,OP_ROOM,OP_MIN_IP,OP_MIN_OP,SURG_IP,SURG_OP,NAT_BIRTHS,C_SECTIONS,GR_PT_REV,DED_FR_REV,TOT_CAP_REV,NET_PT_REV,OTH_OP_REV,TOT_OP_EXP,NET_FRM_OP,NONOP_REV,NONOP_EXP,INC_TAX,EXT_ITEM,NET_INCOME,GR_REV_DLY,GR_REV_AMB,GR_REV_ANC,GR_IP_MCAR_TR,GR_IP_MCAR_MC,GR_IP_MCAL_TR,GR_IP_MCAL_MC,GR_IP_CNTY,GR_IP_THRD_TR,GR_IP_THRD_MC,GR_IP_OTH_IND,GR_IP_OTH,GR_IP_TOT,GR_OP_MCAR_TR,GR_OP_MCAR_MC,GR_OP_MCAL_TR,GR_OP_MCAL_MC,GR_OP_CNTY,GR_OP_THRD_TR,GR_OP_THRD_MC,GR_ OP_ OTH_IND,GR_OP_OTH,GR_OP_TOT,C_ADJ_MCAR_TR,C_ADJ_MCAR_MC,C_ADJ_MCAL_TR,C_ADJ_MCAL_MC,DISP_855,C_ADJ_CNTY,C_ ADJ_THRD_TR,C_ADJ_THRD_MC,BAD_DEBT,CHAR_HB,CHAR_OTH,SUB_INDGNT,DED_OTH,CAP_REV_MCAR,CAP_REV_MCAL,CAP_REV_CNTY,CAP_REV_THRD,NETRV_MCAR_TR,NETRV_MCAR_MC,NETRV_MCAL_TR,NETRV_MCAL_MC,NETRV_CNTY,NETRV_THRD_TR,NETRV_THRD_MC,NETRV_OTH_IND,NETRV_OTH,DISP_TRNFR,INTER_TFR,CONTRIBTNS,INC_INVEST,DIST_REV,CNTY_APPRO,EXP_DLY,EXP_AMB,EXP_ANC,EXP_PIP,EXP_POP,EXP_RES,EXP_ED,EXP_GEN,EXP_FISC,EXP_ADM,EXP_UNASSG,EXP_SAL,EXP_BEN,EXP_PHYS,EXP_OTHPRO,EXP_SUPP,EXP_PURCH,EXP_DEPRE,EXP_LEASES,EXP_INSUR,EXP_INTRST,EXP_OTH,CUR_ASST,ASST_LIMTD,NET_PPE,CONST_PROG,INV_OTH,INTAN_ASST,TOT_ASST,CURR_LIAB,DEF_CRED,NET_LTDEBT,EQUITY,LIAB_EQ,CASH,ACCTS_REC,ALLOW_UNCOLL,BLDGS,EQUIPMENT,TOT_PPE,ACC_DEPRE,MORT_PAY,CAP_LEASE,BOND_PAY,TOT_LTDEBT,CUR_MAT,INTER_REC,INTER_PAY,HOSP_FTE,NURS_FTE,PROD_HRS,NON_PRD_HR,PAID_HRS,MED_STAFF,STDNT_FTE,PRD_HR_MGT,PRD_HR_TCH,PRD_HR_RN,PRD_HR_LVN,PRD_HR_AID,PRD_HR_CLR,PRD_HR_ENV,PRD_HR_OTH,CNT_HR_RN,CNT_HR_OTH,PRD_HR_DLY,PRD_HR_AMB,PRD_HR_ANC,PRD_HR_ED,PRD_HR_GEN,PRD_HR_FIS,PRD_HR_ADM,PRD_HR_NON,PD_HR_DLY,PD_HR_AMB,PD_HR_ANC,PD_HR_ED,PD_HR_GEN,PD_HR_FIS,PD_HR_ADM,PD_HR_NON
106301262,MISSION HOSPITAL REGIONAL MEDICAL CENTER,7/1/2008,6/30/2009,365,Audited,Incl. Ind. Audit Adj.,Orange,13,1017,Non-Profit,General,Comparable,,(949) 364-1400,27700 MEDICAL CENTER ROAD,MISSION VIEJO,92691,PETER BASTONE,CEO,MISSION4HEALTH.COM,ST. JOSEPH HEALTH SYSTEMS,FERRY TANDAYO,MISSION HOSPITAL,2,05-0567,,ZZT30567I,301,301,279,"28,694","4,208","3,697","5,170","3,293","2,579","25,028",204,894,"73,767","5,763","1,105","1,186","1,105",666,711,"7,438",51,362,"18,387",276,0,0,25,0,0,"69,569",0,0,"4,198",0,0,"18,038",0,0,349,0,0,67.10 ,67.10 ,4.00 ,4.00 ,0,"7,633","3,345","22,118","5,295","2,564","7,978","3,168","1,738","67,360","1,964","6,512","118,697","46,239",0,0,"83,403",0,10,"725,210","229,406","4,477","3,102","2,139","1,112","1,236,535,770","881,290,763",0,"355,245,007","11,876,389","332,309,233","34,812,163","6,676,785","29,176,525",0,0,"12,312,423","214,033,452","129,403,762","893,098,556","331,814,407","59,427,806","31,991,907","54,026,340","38,127,876","12,515,021","365,460,455","12,030,703","13,070,342","918,464,857","61,124,421","13,992,765","6,192,226","21,090,786","8,429,903","4,991,274","180,558,007","5,229,499","16,462,032","318,070,913","266,957,250","49,880,928","22,906,503","57,719,390",0,"46,627,303","9,330,129","378,271,520","23,053,621",0,"14,369,435",0,"12,174,684",0,0,0,0,"125,542,085","23,503,852","15,055,874","17,054,422","(69,524)","8,130,730","164,847,665","7,766,324","(6,586,421)",0,"(916,175)",0,"(14,016,153)",0,0,"61,946,531","16,654,355","106,655,187",0,0,"353,273","162,650","55,818,789","15,982,357","52,879,754","21,856,337","117,458,008","50,810,903","2,012,363","13,200,170","60,922,276","44,413,904","14,892,640","8,480,936","2,504,360","8,205,067","9,408,606","112,024,718","27,994,483","141,859,220","115,700,177","33,850,347","17,177,203","448,606,148","125,387,557",0,"155,905,498","167,313,093","448,606,148","47,404,406","103,871,950","(54,793,511)","121,659,121","79,524,327","235,734,547","93,875,327",0,0,"153,954,521","158,503,443","2,597,945",0,"3,332,142","1,780",679,"3,462,585","363,785","3,826,370",362,3,"360,731","643,803","985,473","8,736","330,168","489,400","301,302","218,607","88,031","36,334","1,012,621","280,722","812,006","5,805","727,972","243,543","379,916",0,"1,120,035","303,506","901,044","6,237","796,543","270,210","428,795",0
106250956,MODOC MEDICAL CENTER,7/1/2008,6/30/2009,365,Audited,Excl. Ind. Audit Adj.,Modoc,1,201,City/County,General,Comparable,Small/Rural,(530) 233-5131,228 MCDOWELL ST.,ALTURAS,96101,WALTER BECK,CEO,MODOCMEDICALCENTER.COM,COUNTY OF MODOC,MICHAEL R. BELL,"MICHAEL R. BELL & CO, PLLC",0,05-0430,,HSP30430H,87,87,50,"1,255",0,"13,394",0,14,438,0,0,552,"15,653",127,0,69,0,7,23,0,0,7,233,16,0,0,0,71,0,"1,036",0,0,0,"14,617",0,192,0,0,0,41,0,49.30 ,49.30 ,67.20 ,5.40 ,0,0,0,"10,669",0,"6,531",0,802,"8,485",0,0,"1,926","28,413","3,161","13,701",0,"11,670",0,0,0,0,0,0,0,0,"21,502,300","10,047,081",0,"11,455,219","208,696","14,268,354","(2,604,439)","673,132","11,691",0,0,"(1,942,998)","5,987,843","7,360,840","8,153,617","2,336,211",0,"4,807,702",0,"84,506","394,041",0,0,"235,833","7,858,293","5,402,050",0,"2,936,104",0,"641,765","3,566,852",0,0,"1,097,236","13,644,007","4,370,409",0,"3,109,858",0,"(24,807)","21,454","1,357,116",0,"802,657",0,0,0,"410,394",0,0,0,0,"3,367,852",0,"4,658,755",0,"704,817","2,603,777",0,0,"120,018",0,0,0,872,0,0,"3,270,053","4,176,617","2,002,739",0,0,0,0,"1,942,634","1,152,395","1,200,884","523,032","5,214,682","2,030,092","1,384,908","1,685,567","1,152,519","860,874","384,068","134,188","188,012","222,269","1,011,175","3,437,482",0,"2,288,300","4,400","120,744",0,"5,850,926","15,452,443",0,"353,497","(9,955,014)","5,850,926","393,608","9,204,274","(6,584,559)","3,324,955","3,330,060","6,870,904","4,582,604",0,"483,263",0,"483,263","129,766",0,"14,144,331",125,44,"270,711","20,739","291,450",8,0,"39,489","35,128","7,391","10,087","42,965","53,177","45,150","6,188","31,136",0,"85,671","60,326","17,225",0,"61,909","26,972","18,608",0,"92,087","64,250","18,319",0,"67,152","29,808","19,834",0
106190541,MONROVIA MEMORIAL HOSPITAL,1/1/2009,12/31/2009,365,In Process,Excl. Ind. Audit Adj.,Los Angeles,11,913,Investor,General,Comparable,,(626) 408-9800,323 S. HELIOTROPE AVENUE,MONROVIA,91016,RON KUPFERSTEIN,CEO,,ALAKOR HEALTHCARE LLC,JACKIE BROWN,J. BROWN & ASSOCIATES,0,05-0155,,,49,49,49,"4,287",0,0,0,0,232,0,0,0,"4,519",230,0,0,0,0,13,0,0,0,243,49,0,0,0,0,0,"4,519",0,0,0,0,0,243,0,0,0,0,0,25.30 ,25.30 ,18.60 ,18.60 ,0,0,0,12,0,0,0,0,484,0,0,0,496,0,0,0,0,0,2,"27,659","11,217",134,496,0,0,"35,706,544","23,714,708",0,"11,991,836","36,332","10,725,434","1,302,734",0,0,0,0,"1,302,734","5,519,700",0,"30,186,844","23,055,342",0,0,0,0,"8,640,378",0,0,0,"31,695,720","148,826",0,0,0,0,"3,861,998",0,0,0,"4,010,824","16,637,801",0,0,0,0,0,"7,076,907",0,0,0,0,0,0,0,0,0,0,"6,566,367",0,0,0,0,"5,425,469",0,0,0,0,0,0,0,0,0,"2,425,820",0,"3,269,396",0,0,0,0,"1,830,549","355,241","2,220,790","623,638","4,442,428","749,246",0,"177,484","2,102,648","1,651,834","241,533","500,576","115,259","289,467","454,959","5,601,981",0,"1,577,325",0,0,"80,543","7,259,849","5,968,143",0,"256,094","1,035,612","7,259,849","1,306,716","11,490,685","(7,494,627)","881,397","1,070,475","1,951,872","374,547",0,"346,983",0,"346,983","90,889",0,0,93,40,"191,284","5,229","196,513",39,0,"37,067","28,106","63,091","7,062","14,049","16,618","23,175",0,0,"2,116","76,872",0,"40,535",0,"36,350","11,610","25,917",0,"77,718",0,"41,498",0,"37,772","12,048","27,477",0
106361166,MONTCLAIR HOSPITAL MEDICAL CENTER,1/1/2009,12/31/2009,365,In Process,Incl. Ind. Audit Adj.,San Bernardino,12,1207,Investor,General,Comparable,,(909) 625-5411,500 SAN BERNARDINO STREET,MONTCLAIR,91763,GREGORY BRENTANO,ADMINISTRATOR,MONTCLAIRHOSPITALMEDICALCENTER.COM,"PRIME HEALTHCARE SERVICES, INC",JEFFREY N. BROWN,HOSPITAL MANAGEMENT SERVICES,0,05-0758,HSC30758I,ZZT307581,102,102,39,"3,136",998,"5,989","1,588",51,680,191,217,"1,122","13,972",774,379,"1,687",653,20,301,71,60,632,"4,577",102,0,0,0,0,0,"13,972",0,0,0,0,0,"4,577",0,0,0,0,0,37.50 ,37.50 ,3.10 ,3.10 ,20,"3,003","1,113","1,552",572,"4,161","6,311",1,"2,250",609,617,"3,659","19,732","19,564",0,0,"2,533",0,3,"49,386","14,073","1,047",648,0,0,"177,680,491","138,261,932",0,"39,418,559","343,236","38,131,866","1,629,929","147,860","1,149,272",0,0,"628,517","36,197,811","27,128,014","114,354,666","26,070,826","10,032,310","57,499,837","15,315,798","527,186","7,270,349","1,557,924","2,232,350","11,198,307","131,704,887","4,265,134","1,778,089","13,308,591","12,309,072","3,308","4,280,322","1,248,225","2,448,256","6,334,607","45,975,604","16,623,879","7,367,802","61,592,716","24,858,793","(1,432,646)","519,244","3,745,481","2,728,363","16,083,376",0,"4,970,497",0,"1,204,427",0,0,0,0,"13,712,081","4,442,597","10,358,467","2,766,077","11,250","7,805,190","77,786",0,"245,111",0,0,0,0,0,0,"10,135,911","2,678,798","10,032,501",0,0,0,0,"5,463,320","1,603,133","3,693,635","4,524,568","19,498,780","3,645,437","796,674","848,466","3,835,841","2,619,128","1,285,844","2,817,694","532,111","678,063","1,573,828","13,512,962",0,"5,348,891","728,504",0,"28,315","19,618,672","18,300,821",0,"6,256,340","(4,938,489)","19,618,672","1,599,236","29,099,351","(23,123,572)",0,"6,461,743","7,593,041","2,244,150",0,0,0,"6,827,119","570,779",0,"14,468,894",340,124,"652,501","63,924","716,425",206,0,"31,504","166,719","208,903","29,308","10,433","107,874","76,402","12,207","9,151",0,"205,656","54,215","148,091",0,"130,077","48,444","66,018",0,"229,417","58,088","160,406",0,"142,582","53,216","72,716",0
106190547,MONTEREY PARK HOSPITAL,7/1/2008,6/30/2009,365,In Process,Incl. Ind. Audit Adj.,Los Angeles,11,913,Investor,General,Comparable,,(626) 570-9000,900 SOUTH ATLANTIC BLVD,MONTEREY PARK,91754,PHIL COHENS,CEO,MONTEREYPARKHOSP.COM,MONTEREY PARK HOSPITAL,LINDA MARSH,MONTEREY PARK HOSPITAL,0,05-0736,HSC30591J,ZZT30591J,101,101,101,"6,281","1,508","6,146","2,292",0,329,"1,821",364,320,"19,061","1,166",485,"1,649",781,0,25,657,97,83,"4,943",101,0,0,0,0,0,"19,061",0,0,0,0,0,"4,943",0,0,0,0,0,51.70 ,51.70 ,3.90 ,3.90 ,8,"4,284","1,772","2,807","1,031","3,418","5,238",0,390,"5,245",537,"1,770","20,436","16,542",0,0,"7,800",0,3,"170,726","106,425","1,248","2,365","1,361",525,"351,914,145","305,038,822","9,874,296","56,749,619","303,358","54,131,217","2,921,760","728,913",0,800,0,"3,649,873","53,998,600","11,279,873","286,635,672","87,754,544","23,515,763","75,286,034","27,842,285",0,"3,230,881","26,537,623","3,940,184","4,699,147","252,806,461","29,291,631","6,752,172","15,758,119","17,172,495",0,"1,008,738","25,122,577","776,655","3,225,297","99,107,684","98,237,718","26,064,023","81,405,712","42,839,301","(5,965,044)",0,"3,472,368","45,561,614","2,219,746",0,"5,684,956",0,"5,518,428",0,"9,874,296",0,0,"18,808,457","4,203,912","14,680,014","12,005,129",0,"767,251","6,098,586",0,"186,270",0,0,0,"728,913",0,0,"10,134,484","2,334,249","16,825,889",0,0,0,0,"4,503,898","3,124,516","14,259,545","2,948,636","20,018,588","4,819,843","903,796","149,132","6,883,330","7,594,451","56,407","2,228,291","186,457","317,461","10,973,461","21,280,151",0,"1,189,880",0,0,"334,690","22,804,721","23,466,188",0,0,"(661,467)","22,804,721","15,297,731","56,335,547","(51,324,787)","51,878","1,434,216","1,486,094","296,214",0,0,0,0,0,"15,581",0,312,126,"557,251","90,772","648,023",401,0,"45,420","116,759","200,930","37,321","23,868","109,299","22,788",866,0,0,"139,538","28,279","242,451",0,"53,431","40,812","52,740",0,"169,974","32,349","279,623",0,"59,459","45,678","60,940",0
106190552,MOTION PICTURE & TELEVISION HOSPITAL,1/1/2009,12/31/2009,365,Audited,Incl. Ind. Audit Adj.,Los Angeles,11,905,Non-Profit,General,Comparable,,(818) 876-1888,23388 MULHOLLAND DRIVE,WOODLAND HILLS,91364,BOB BEITCHER,PRESIDENT/CEO,MPTVFUND.ORG,MPTF,RIMA MEDVED,MPTF,0,05-0552,HSC30552F,ZZTO5034F,412,398,352,"1,327",0,"38,142",0,0,0,343,"45,277","4,711","89,800",238,0,107,0,0,0,141,17,76,579,61,0,0,22,167,162,"1,634",0,0,0,"42,889","45,277",411,0,0,0,151,17,59.70 ,61.80 ,155.10 ,4.00 ,0,0,0,"20,014",0,0,0,0,0,"122,414",0,"10,997","153,425",0,"151,448",0,0,0,2,"4,234","79,806",60,"1,977",0,0,"103,301,547","38,821,806",0,"64,479,741","2,296,660","93,198,597","(26,422,196)","21,480,453","2,774,864",0,0,"(7,716,607)","23,204,981","18,207,469","61,889,097","3,006,836",0,"16,214,634",0,0,0,"2,152,145","5,883,051","1,991,954","29,248,620","9,063,775",0,0,0,0,0,"60,135,512",0,"4,853,640","74,052,927","5,647,318",0,"3,355,278",0,0,0,0,"25,873,561","495,208",0,"1,148,528",0,"2,301,913",0,0,0,0,"6,423,293",0,"12,859,356",0,0,0,"36,414,096","4,734,523","4,048,473",0,0,0,"14,853,108",0,0,"12,954,081","12,018,112","22,495,266",0,0,0,0,"32,494,125","2,707,092","7,575,374","2,954,547","35,606,688","13,853,845","60,830","8,876,096","13,653,261","7,390,148","6,348,187","1,122,481","501,397","475,767","5,309,897","167,947,936","1,750,000","55,368,401","132,467","2,914,294",0,"228,113,098","14,134,874",0,"75,070,758","138,907,466","228,113,098","349,519","10,833,807","(4,928,321)","84,106,079","50,676,172","150,694,819","95,326,418",0,0,"61,350,000","76,849,222","1,778,464","16,670,457","432,911",658,174,"1,245,414","173,298","1,418,712",160,0,"101,246","135,806","51,295","101,273","188,621","263,059","289,199","65,402","20,187","29,326","295,299","204,047","154,234",0,"418,176","38,813","85,588","49,257","341,129","231,350","175,424",0,"469,810","43,934","101,930","55,135"
106361266,MOUNTAINS COMMUNITY HOSPITAL,7/1/2008,6/30/2009,365,In Process,Incl. Ind. Audit Adj.,San Bernardino,12,1209,District,General,Comparable,Small/Rural,(909) 336-3651,29101 HOSPITAL ROAD,LAKE ARROWHEAD,92352,CHARLES HARRISON,ADMINISTRATOR,MCHCARES.COM,SAN BERNARDINO MOUNTAINS COMMUNITY HOSPITAL DISTRICT,WILLIAM A. FRETWELL,HOSPITAL MANAGEMENT SERVICES,0,05-1312,,HSP30260I,35,35,25,902,193,"6,001",24,0,28,366,0,622,"8,136",140,39,183,12,0,5,117,0,24,520,17,0,0,0,18,0,"1,835",0,0,0,"6,301",0,502,0,0,0,18,0,63.70 ,63.70 ,15.60 ,3.70 ,3,261,123,"5,774","1,488","8,186","2,163",0,728,"9,272",0,"2,365","29,976","6,420","7,801",0,"15,613",0,2,"6,645","20,342",85,429,86,0,"26,882,211","14,776,814",0,"12,105,397","256,357","16,675,142","(4,313,388)","3,023,827","332,126",0,0,"(1,621,687)","3,769,840","6,435,350","16,677,021","1,531,404","408,028","5,137,303","73,184",0,"58,403","1,239,258",0,"546,353","8,993,933","3,644,048","1,038,595","3,261,138","790,812",0,"346,038","6,987,706",0,"1,819,941","17,888,278","2,576,641","853,508","4,955,080","509,758","(82,465)",0,"186,042","3,768,966","1,852,284",0,"157,000",0,0,0,0,0,0,"2,525,811","524,545","3,525,826","354,238",0,"199,229","4,067,932",0,"907,816",0,0,"195,012","22,611","2,704,314",0,"1,920,863","2,611,360","5,208,126",0,0,0,0,"2,671,372","1,157,215","2,051,578","1,054,628","5,958,919","2,305,891","845,825","997,689","1,911,190","1,306,098","1,157,356","351,985","179,623","528,527","1,132,039","3,958,221","1,339,513","7,836,597","78,657","76,362",0,"13,289,350","2,004,908",0,"8,184,241","3,100,201","13,289,350","87,617","8,148,847","(5,604,249)","8,814,358","4,918,437","15,492,756","7,656,159",0,0,"8,324,241","8,397,279","213,038",0,0,124,34,"233,568","24,006","257,574",11,0,"37,563","38,423","25,583","24,889","20,743","66,603","15,694","4,070",0,0,"54,291","46,643","50,438",0,"34,850","21,419","25,927",0,"58,813","49,967","58,360",0,"37,757","23,482","29,195",0
106281266,NAPA STATE HOSPITAL,7/1/2008,6/30/2009,365,Audited,Incl. Ind. Audit Adj.,Napa,3,407,State,Psychiatric,State,,(707) 253-5000,2100 NAPA-VALLEJO HIGHWAY,NAPA,94558-6293,ED FOULK,EXECUTIVE DIRECTOR,,STATE OF CALIFORNIA,GALE NAGATO,DDS FISCAL SYSTEMS SECTION,0,,,,"1,362","1,229","1,209",327,0,205,0,0,670,0,0,"416,044","417,246",0,0,0,0,0,1,0,0,508,509,0,151,0,0,"1,211",0,0,"6,627",0,0,"410,619",0,0,8,0,0,501,0,83.90 ,93.00 ,819.70 ,828.40 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"253,663,436","158,851,142",0,"94,812,294",0,"253,663,436","(158,851,142)","158,851,142",0,0,0,0,"232,511,712",0,"21,151,724",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,844,0,"20,603",0,0,0,0,0,0,0,0,0,"158,829,695",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106274043,NATIVIDAD MEDICAL CENTER,7/1/2008,6/30/2009,365,Audited,Incl. Ind. Audit Adj.,Monterey,8,705,City/County,General,Comparable,,(831) 755-0200,1441 CONSTITUTION BLVD,SALINAS,93906,HARRY WEIS,CEO,NATIVIDAD.COM,COUNTY OF MONTERY,ANTHONY GUTILLA,"TOYON ASSOCIATES, INC.",0,05-0248,HSC00248W,ZZR00248W,172,172,137,"6,876",0,"9,866","6,392","1,739","5,990",0,1,"1,731","32,595","1,079",0,"2,695","1,569",402,"1,282",0,1,398,"7,426",130,22,0,20,0,0,"24,806","3,388",0,"4,401",0,0,"6,485",602,0,339,0,0,51.90 ,51.90 ,4.40 ,4.40 ,20,"4,973","2,290","10,263",0,"28,696","36,680","10,113","23,721",0,53,"11,758","121,284","46,945","63,187",0,"49,108",0,4,"182,911","177,732","5,831","5,666","1,772",772,"571,380,855","424,209,895",0,"147,170,960","3,757,109","150,563,144","364,925","8,091,429","564,818",0,0,"7,891,536","227,411,033","66,094,138","277,875,684","76,636,632",0,"115,075,871","92,619,685","27,334,348","79,555,917",0,"25,017","27,064,708","418,312,178","15,551,589",0,"24,091,196","47,574,123","15,635,715","32,604,321",0,"50,885","17,560,848","153,068,677","74,601,785",0,"110,955,404","113,865,859","(25,905,152)","36,462,835","71,099,535",0,"43,036,202",0,"75,902",0,"17,525",0,0,0,0,"17,586,436",0,"54,116,815","26,327,949","6,507,228","41,060,703",0,0,"1,571,829",0,"3,922,528","664,871","(595,252)",0,0,"38,625,912","14,003,794","36,158,650",0,0,0,"2,476,679","22,959,624","6,585,050","15,176,915","14,576,520","56,068,335","31,012,642","7,806,803","5,156,273","11,878,587","15,659,422","6,953,962","902,791","839,411","3,795,952","10,488,966","49,363,342",0,"95,798,449","1,276,278","24,006,418",0,"170,444,487","17,957,608",0,"72,758,963","79,727,916","170,444,487","28,402,352","113,655,744","(97,495,331)","140,216,908","38,752,036","178,968,944","83,170,495",0,"3,630,243","71,468,720","75,098,963","2,340,000",0,0,745,292,"1,487,654","180,031","1,667,685",186,24,"97,304","216,186","426,052","10,146","154,258","245,514","125,160","94,188","16,382","102,464","453,217","153,772","306,374","53,122","261,048","112,096","148,025",0,"505,023","171,687","342,360","59,094","295,496","128,441","165,584",0
106281297,NELSON M HOLDERMAN MEMORIAL HOSPITAL,7/1/2008,8/1/2009,397,Audited,Incl. Ind. Audit Adj.,Napa,3,407,State,General,State,,(707) 944-4541,VETERANS HOME STATION,YOUNTVILLE,94599,MARCELLA M. MCCORMACK,ADMINISTRATOR,,STATE OF CALIFORNIA,DAVID KORNBLUM,"DAVID S. KORNBLUM, CPA",0,05-0667,,HSP03066F,656,418,418,"3,082",0,"45,372",0,0,"340,320",0,0,0,"388,774",129,0,151,0,0,"1,077",0,0,0,"1,357",30,6,0,0,620,0,466,0,0,0,"388,308",0,117,0,0,0,"1,240",0,149.30 ,234.30 ,286.50 ,4.00 ,0,0,0,"19,774",0,0,0,0,"31,994",0,0,0,"51,768",0,"25,636",0,"25,884",0,2,5,"2,549",0,257,0,0,"80,621,740","29,408,237",0,"51,213,503","295,166","91,011,281","(39,502,612)","39,502,612",0,0,0,0,"63,128,346","1,990,615","15,502,779",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,328,624",0,"5,979,547",0,0,0,"21,100,066",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"104,134,184",0,"6,478,623",0,0,0,"110,612,807","28,417,299",0,0,"82,195,508","110,612,807","4,612,338","38,004",0,"40,103,925","14,088,738","54,376,143","47,897,520",0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106301304,NEWPORT BAY HOSPITAL,5/1/2008,4/30/2009,365,Audited,Excl. Ind. Audit Adj.,Orange,13,1016,Investor,Psychiatric,Comparable,,(949) 650-9750,1501 EAST 16TH STREET,NEWPORT BEACH,92663,JAMES E. PARKHURST,CEO,NEWPORTBAYHOSPITAL.COM,NEWPORT BAY HOSPITAL,ROCKY GENTNER,GENTNER AND COMPANY,0,05-4135,,,34,34,34,"10,008",0,0,0,0,403,0,0,0,"10,411",745,0,0,0,0,41,0,0,0,786,0,34,0,0,0,0,0,"10,411",0,0,0,0,0,786,0,0,0,0,83.90 ,83.90 ,13.20 ,13.20 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"18,491,094","9,691,173",0,"8,799,921","1,564","8,801,546",(61),0,0,0,0,(61),"17,286,475",0,"1,204,619","17,774,531",0,0,0,0,"716,563",0,0,0,"18,491,094",0,0,0,0,0,0,0,0,0,0,"9,273,783",0,0,0,0,0,"417,390",0,0,0,0,0,0,0,0,0,0,"8,500,748",0,0,0,0,"299,173",0,0,0,0,0,0,0,0,0,"5,072,320",0,"847,948",0,0,0,0,"736,317","214,520","1,543,301","387,140","1,144,275","318,312",0,"5,020,603","237,343","1,419,367","7,828","284,218","32,498","105,960","231,142","2,763,403",0,"48,876",0,0,0,"2,812,279","3,931,460",0,"1,539,585","(2,658,766)","2,812,279","1,336,962","49,895,987","(48,483,367)",0,"278,417","298,490","249,614",0,0,0,"1,539,585",0,0,"252,288",21,60,"167,099","2,231","169,330",38,0,"11,968",0,0,0,0,"13,157","16,558",0,"125,416",0,"125,416",0,0,0,"20,526","5,899","15,258",0,"125,416",0,0,0,"21,455","6,390","16,069",0
