"providerid","dshquartile","dshquintile","dshdecile","name","year","urban","beds","adc","dsh_pct","dsh_opg","dsh_cpg","mcr_pct","cmi","Hospital.Name","Address","City","State","ZIP.Code","County.Name","Phone.Number","Hospital.Type","Hospital.Ownership","Emergency.Services","Location","lon","lat","safetydsh4","safetydsh","safetydsh10","safetynaph"
50026,3,3,6,"Grossmont Hospital",2009,"LURBAN",375,262,32.026,0.15636,0.067,31.56,1.57704,"Grossmont Hospital","5555 Grossmont Center Drive Box 58","La Mesa","CA",91942,"San Diego",6194650711,"Acute Care Hospitals","Government - Hospital District or Authority","true","5555 GROSSMONT CENTER DRIVE BOX 58
LA MESA, CA 91942
(32.779943668000044, -117.00963598799996)",-117.009635988,32.779943668,FALSE,FALSE,FALSE,FALSE
50026,3,3,6,"Grossmont Hospital",2008,"LURBAN",366,240,35.392,0.18413,0.0743,31.768,1.52808,"Grossmont Hospital","5555 Grossmont Center Drive Box 58","La Mesa","CA",91942,"San Diego",6194650711,"Acute Care Hospitals","Government - Hospital District or Authority","true","5555 GROSSMONT CENTER DRIVE BOX 58
LA MESA, CA 91942
(32.779943668000044, -117.00963598799996)",-117.009635988,32.779943668,FALSE,FALSE,FALSE,FALSE
50026,3,3,6,"Grossmont Hospital",2011,"LURBAN",340,263,34.088,0.17338,0.07147,32.309,1.67318,"Grossmont Hospital","5555 Grossmont Center Drive Box 58","La Mesa","CA",91942,"San Diego",6194650711,"Acute Care Hospitals","Government - Hospital District or Authority","true","5555 GROSSMONT CENTER DRIVE BOX 58
LA MESA, CA 91942
(32.779943668000044, -117.00963598799996)",-117.009635988,32.779943668,FALSE,FALSE,FALSE,FALSE
50026,3,3,6,"Grossmont Hospital",2007,"LURBAN",366,240,34.062,0.17316,0.07141,31.768,1.563,"Grossmont Hospital","5555 Grossmont Center Drive Box 58","La Mesa","CA",91942,"San Diego",6194650711,"Acute Care Hospitals","Government - Hospital District or Authority","true","5555 GROSSMONT CENTER DRIVE BOX 58
LA MESA, CA 91942
(32.779943668000044, -117.00963598799996)",-117.009635988,32.779943668,FALSE,FALSE,FALSE,FALSE
50028,2,3,5,"Mad River Community Hospital",2010,"RURAL",78,26,31.815,0.12,0,43.1795684,1.266064405,"Mad River Community Hospital","3800 Janes Rd","Arcata","CA",95521,"Humboldt",7078223621,"Acute Care Hospitals","Proprietary","true","3800 JANES RD
ARCATA, CA 95521
(40.89671767400006, -124.09299681799996)",-124.092996818,40.8967176740001,FALSE,FALSE,FALSE,FALSE
50028,2,3,5,"Mad River Community Hospital",2007,"RURAL",78,25,27.616,0.11998,0,42.996,1.2687,"Mad River Community Hospital","3800 Janes Rd","Arcata","CA",95521,"Humboldt",7078223621,"Acute Care Hospitals","Proprietary","true","3800 JANES RD
ARCATA, CA 95521
(40.89671767400006, -124.09299681799996)",-124.092996818,40.8967176740001,FALSE,FALSE,FALSE,FALSE
50028,2,3,5,"Mad River Community Hospital",2008,"RURAL",78,25,24.446,0.09383,0,42.996,1.16833,"Mad River Community Hospital","3800 Janes Rd","Arcata","CA",95521,"Humboldt",7078223621,"Acute Care Hospitals","Proprietary","true","3800 JANES RD
ARCATA, CA 95521
(40.89671767400006, -124.09299681799996)",-124.092996818,40.8967176740001,FALSE,FALSE,FALSE,FALSE
50028,2,3,5,"Mad River Community Hospital",2011,"RURAL",78,24,31.773,0.12,0,37.344,1.22172,"Mad River Community Hospital","3800 Janes Rd","Arcata","CA",95521,"Humboldt",7078223621,"Acute Care Hospitals","Proprietary","true","3800 JANES RD
ARCATA, CA 95521
(40.89671767400006, -124.09299681799996)",-124.092996818,40.8967176740001,FALSE,FALSE,FALSE,FALSE
50028,2,3,5,"Mad River Community Hospital",2009,"RURAL",78,28,31.782,0.12,0,43.57,1.19903,"Mad River Community Hospital","3800 Janes Rd","Arcata","CA",95521,"Humboldt",7078223621,"Acute Care Hospitals","Proprietary","true","3800 JANES RD
ARCATA, CA 95521
(40.89671767400006, -124.09299681799996)",-124.092996818,40.8967176740001,FALSE,FALSE,FALSE,FALSE
50030,3,4,7,"Oroville Hospital",2009,"OURBAN",133,84,40.496,0.22624,0.08546,55.23,1.189,"Oroville Hospital","2767 Olive Highway","Oroville","CA",95966,"Butte",5305338500,"Acute Care Hospitals","Voluntary non-profit - Private","true","2767 OLIVE HIGHWAY
OROVILLE, CA 95966
(39.504563897000025, -121.54211631999999)",-121.54211632,39.504563897,FALSE,FALSE,FALSE,FALSE
50030,3,4,7,"Oroville Hospital",2007,"OURBAN",123,77,39.69,0.21959,0.08369,53.382,1.25201,"Oroville Hospital","2767 Olive Highway","Oroville","CA",95966,"Butte",5305338500,"Acute Care Hospitals","Voluntary non-profit - Private","true","2767 OLIVE HIGHWAY
OROVILLE, CA 95966
(39.504563897000025, -121.54211631999999)",-121.54211632,39.504563897,FALSE,FALSE,FALSE,FALSE
50030,3,4,7,"Oroville Hospital",2008,"OURBAN",123,77,38.724,0.21162,0.08157,53.382,1.19644,"Oroville Hospital","2767 Olive Highway","Oroville","CA",95966,"Butte",5305338500,"Acute Care Hospitals","Voluntary non-profit - Private","true","2767 OLIVE HIGHWAY
OROVILLE, CA 95966
(39.504563897000025, -121.54211631999999)",-121.54211632,39.504563897,FALSE,FALSE,FALSE,FALSE
50030,3,4,7,"Oroville Hospital",2011,"OURBAN",133,81,39.58,0.21869,0.08345,55.937,1.27027,"Oroville Hospital","2767 Olive Highway","Oroville","CA",95966,"Butte",5305338500,"Acute Care Hospitals","Voluntary non-profit - Private","true","2767 OLIVE HIGHWAY
OROVILLE, CA 95966
(39.504563897000025, -121.54211631999999)",-121.54211632,39.504563897,FALSE,FALSE,FALSE,FALSE
50030,3,4,7,"Oroville Hospital",2010,"OURBAN",133,84,39.53,0.2182725,0.083339338,54.9023425,1.244706141,"Oroville Hospital","2767 Olive Highway","Oroville","CA",95966,"Butte",5305338500,"Acute Care Hospitals","Voluntary non-profit - Private","true","2767 OLIVE HIGHWAY
OROVILLE, CA 95966
(39.504563897000025, -121.54211631999999)",-121.54211632,39.504563897,FALSE,FALSE,FALSE,FALSE
50036,3,3,6,"Bakersfield Memorial Hospital",2009,"OURBAN",313,187,32.864,0.16328,0.06881,29.29,1.62376,"Bakersfield Memorial Hospital","420 34Th St Box 1888","Bakersfield","CA",93301,"Kern",6613271792,"Acute Care Hospitals","Voluntary non-profit - Private","true","420 34TH ST BOX 1888
BAKERSFIELD, CA 93301
(35.39050791000005, -119.006579451)",-119.006579451,35.3905079100001,FALSE,FALSE,FALSE,FALSE
50036,3,3,6,"Bakersfield Memorial Hospital",2008,"OURBAN",343,179,34.876,0.17988,0.07318,30.817,1.53127,"Bakersfield Memorial Hospital","420 34Th St Box 1888","Bakersfield","CA",93301,"Kern",6613271792,"Acute Care Hospitals","Voluntary non-profit - Private","true","420 34TH ST BOX 1888
BAKERSFIELD, CA 93301
(35.39050791000005, -119.006579451)",-119.006579451,35.3905079100001,FALSE,FALSE,FALSE,FALSE
50036,3,3,6,"Memorial Hospital",2011,"OURBAN",340,190,39.022,0.21408,0.08223,28.146,1.74335,"Bakersfield Memorial Hospital","420 34Th St Box 1888","Bakersfield","CA",93301,"Kern",6613271792,"Acute Care Hospitals","Voluntary non-profit - Private","true","420 34TH ST BOX 1888
BAKERSFIELD, CA 93301
(35.39050791000005, -119.006579451)",-119.006579451,35.3905079100001,FALSE,FALSE,FALSE,FALSE
50036,3,3,6,"Bakersfield Memorial Hospital",2007,"OURBAN",343,179,31.399,0.15119,0.06565,30.817,1.64683,"Bakersfield Memorial Hospital","420 34Th St Box 1888","Bakersfield","CA",93301,"Kern",6613271792,"Acute Care Hospitals","Voluntary non-profit - Private","true","420 34TH ST BOX 1888
BAKERSFIELD, CA 93301
(35.39050791000005, -119.006579451)",-119.006579451,35.3905079100001,FALSE,FALSE,FALSE,FALSE
50036,3,3,6,"Bakersfield Memorial Hospital",2010,"OURBAN",283,184,32.776,0.162552,0.06862353,28.4259607,1.679909836,"Bakersfield Memorial Hospital","420 34Th St Box 1888","Bakersfield","CA",93301,"Kern",6613271792,"Acute Care Hospitals","Voluntary non-profit - Private","true","420 34TH ST BOX 1888
BAKERSFIELD, CA 93301
(35.39050791000005, -119.006579451)",-119.006579451,35.3905079100001,FALSE,FALSE,FALSE,FALSE
50038,4,5,10,"Santa Clara Valley Medical Center",2010,"LURBAN",441,294,83.381,0.58004325,0.18393842,11.2693825,1.737435352,"Santa Clara Valley Medical Center","751 South Bascom Avenue","San Jose","CA",95128,"Santa Clara",4088855000,"Acute Care Hospitals","Government - Local","true","751 SOUTH BASCOM AVENUE
SAN JOSE, CA 95128
(37.312870032000035, -121.931843878)",-121.931843878,37.312870032,TRUE,TRUE,TRUE,TRUE
50038,4,5,10,"Santa Clara Valley Medical Center",2007,"LURBAN",400,215,84.959,0.59306,0.18773,14.687,1.72902,"Santa Clara Valley Medical Center","751 South Bascom Avenue","San Jose","CA",95128,"Santa Clara",4088855000,"Acute Care Hospitals","Government - Local","true","751 SOUTH BASCOM AVENUE
SAN JOSE, CA 95128
(37.312870032000035, -121.931843878)",-121.931843878,37.312870032,TRUE,TRUE,TRUE,TRUE
50038,4,5,10,"Santa Clara Valley Medical Center",2009,"LURBAN",433,291,86.765,0.60796,0.19208,11.4,1.72617,"Santa Clara Valley Medical Center","751 South Bascom Avenue","San Jose","CA",95128,"Santa Clara",4088855000,"Acute Care Hospitals","Government - Local","true","751 SOUTH BASCOM AVENUE
SAN JOSE, CA 95128
(37.312870032000035, -121.931843878)",-121.931843878,37.312870032,TRUE,TRUE,TRUE,TRUE
50038,4,5,10,"Santa Clara Valley Medical Center",2011,"LURBAN",460,270,80.641,0.55744,0.17739,10.802,1.77795,"Santa Clara Valley Medical Center","751 South Bascom Avenue","San Jose","CA",95128,"Santa Clara",4088855000,"Acute Care Hospitals","Government - Local","true","751 SOUTH BASCOM AVENUE
SAN JOSE, CA 95128
(37.312870032000035, -121.931843878)",-121.931843878,37.312870032,TRUE,TRUE,TRUE,TRUE
50038,4,5,10,"Santa Clara Valley Medical Center",2008,"LURBAN",400,215,85.385,0.59658,0.18875,14.687,1.8102,"Santa Clara Valley Medical Center","751 South Bascom Avenue","San Jose","CA",95128,"Santa Clara",4088855000,"Acute Care Hospitals","Government - Local","true","751 SOUTH BASCOM AVENUE
SAN JOSE, CA 95128
(37.312870032000035, -121.931843878)",-121.931843878,37.312870032,TRUE,TRUE,TRUE,TRUE
50039,2,2,4,"Enloe Medical Center",2010,"OURBAN",279,152,21.421,0.06887325,0.044332082,57.2980056,1.590994986,"Enloe Medical Center","1531 Esplanade","Chico","CA",95926,"Butte",5303327300,"Acute Care Hospitals","Voluntary non-profit - Private","true","1531 ESPLANADE
CHICO, CA 95926
(39.74251154900003, -121.84935547999999)",-121.84935548,39.742511549,FALSE,FALSE,FALSE,FALSE
50039,2,2,4,"Enloe Medical Center",2011,"OURBAN",300,164,27.942,0.12267,0.05821,55.151,1.54614,"Enloe Medical Center","1531 Esplanade","Chico","CA",95926,"Butte",5303327300,"Acute Care Hospitals","Voluntary non-profit - Private","true","1531 ESPLANADE
CHICO, CA 95926
(39.74251154900003, -121.84935547999999)",-121.84935548,39.742511549,FALSE,FALSE,FALSE,FALSE
50039,2,2,4,"Enloe Medical Center",2008,"OURBAN",288,159,23.605,0.08689,0.04896,57.742,1.5916,"Enloe Medical Center","1531 Esplanade","Chico","CA",95926,"Butte",5303327300,"Acute Care Hospitals","Voluntary non-profit - Private","true","1531 ESPLANADE
CHICO, CA 95926
(39.74251154900003, -121.84935547999999)",-121.84935548,39.742511549,FALSE,FALSE,FALSE,FALSE
50039,2,2,4,"Enloe Medical Center",2009,"OURBAN",279,153,21.318,0.06802,0.04411,58.33,1.65648,"Enloe Medical Center","1531 Esplanade","Chico","CA",95926,"Butte",5303327300,"Acute Care Hospitals","Voluntary non-profit - Private","true","1531 ESPLANADE
CHICO, CA 95926
(39.74251154900003, -121.84935547999999)",-121.84935548,39.742511549,FALSE,FALSE,FALSE,FALSE
50039,2,2,4,"Enloe Medical Center",2007,"OURBAN",288,159,23.44,0.08553,0.04861,57.742,1.66209,"Enloe Medical Center","1531 Esplanade","Chico","CA",95926,"Butte",5303327300,"Acute Care Hospitals","Voluntary non-profit - Private","true","1531 ESPLANADE
CHICO, CA 95926
(39.74251154900003, -121.84935547999999)",-121.84935548,39.742511549,FALSE,FALSE,FALSE,FALSE
50040,4,5,9,"Lac/Olive View-Ucla Medical Center",2008,"LURBAN",190,136,61.103,0.39625,0.13171,5.368,1.3082,"Lac/Olive View-Ucla Medical Center","14445 Olive View Drive","Sylmar","CA",91342,"Los Angeles",8183641555,"Acute Care Hospitals","Voluntary non-profit - Other","true","14445 OLIVE VIEW DRIVE
SYLMAR, CA 91342
(34.32448821600008, -118.44598282499999)",-118.445982825,34.3244882160001,TRUE,TRUE,FALSE,TRUE
50040,4,5,9,"Lac/Olive View-Ucla Medical Center",2009,"LURBAN",240,150,68.965,0.46111,0.14988,5.88,1.45063,"Lac/Olive View-Ucla Medical Center","14445 Olive View Drive","Sylmar","CA",91342,"Los Angeles",8183641555,"Acute Care Hospitals","Voluntary non-profit - Other","true","14445 OLIVE VIEW DRIVE
SYLMAR, CA 91342
(34.32448821600008, -118.44598282499999)",-118.445982825,34.3244882160001,TRUE,TRUE,FALSE,TRUE
50040,4,5,9,"Lac/Olive View-Ucla Medical Center",2010,"LURBAN",242,158,68.96,0.46107,0.149864374,6.2116915,1.458844113,"Lac/Olive View-Ucla Medical Center","14445 Olive View Drive","Sylmar","CA",91342,"Los Angeles",8183641555,"Acute Care Hospitals","Voluntary non-profit - Other","true","14445 OLIVE VIEW DRIVE
SYLMAR, CA 91342
(34.32448821600008, -118.44598282499999)",-118.445982825,34.3244882160001,TRUE,TRUE,FALSE,TRUE
50040,4,5,9,"Lac Olive View/Ucla Medical Center",2011,"LURBAN",245,160,84.17,0.58655,0.18583,6.449,1.36511,"Lac/Olive View-Ucla Medical Center","14445 Olive View Drive","Sylmar","CA",91342,"Los Angeles",8183641555,"Acute Care Hospitals","Voluntary non-profit - Other","true","14445 OLIVE VIEW DRIVE
SYLMAR, CA 91342
(34.32448821600008, -118.44598282499999)",-118.445982825,34.3244882160001,TRUE,TRUE,FALSE,TRUE
50040,4,5,9,"Lac/Olive View-Ucla Medical Cntr",2007,"LURBAN",190,136,68.328,0.45586,0.14839,5.368,1.3521,"Lac/Olive View-Ucla Medical Center","14445 Olive View Drive","Sylmar","CA",91342,"Los Angeles",8183641555,"Acute Care Hospitals","Voluntary non-profit - Other","true","14445 OLIVE VIEW DRIVE
SYLMAR, CA 91342
(34.32448821600008, -118.44598282499999)",-118.445982825,34.3244882160001,TRUE,TRUE,FALSE,TRUE
50042,2,3,5,"St Elizabeth Community Hospital",2010,"RURAL",76,29,29.881,0.12,0,55.5206505,1.551348996,"St Elizabeth Community Hospital","2550 Sister Mary Columba Drive","Red Bluff","CA",96080,"Tehama",5305298012,"Acute Care Hospitals","Voluntary non-profit - Church","true","2550 SISTER MARY COLUMBA DRIVE
RED BLUFF, CA 96080
(40.14864193200003, -122.21812651799996)",-122.218126518,40.148641932,FALSE,FALSE,FALSE,FALSE
50042,2,3,5,"St Elizabeth  Community Hosptial",2011,"RURAL",76,26,32.688,0.12,0,57.97,1.60788,"St Elizabeth Community Hospital","2550 Sister Mary Columba Drive","Red Bluff","CA",96080,"Tehama",5305298012,"Acute Care Hospitals","Voluntary non-profit - Church","true","2550 SISTER MARY COLUMBA DRIVE
RED BLUFF, CA 96080
(40.14864193200003, -122.21812651799996)",-122.218126518,40.148641932,FALSE,FALSE,FALSE,FALSE
50042,2,3,5,"St Elizabeth Community Hospital",2007,"RURAL",76,32,30.72,0.12,0,56.238,1.47412,"St Elizabeth Community Hospital","2550 Sister Mary Columba Drive","Red Bluff","CA",96080,"Tehama",5305298012,"Acute Care Hospitals","Voluntary non-profit - Church","true","2550 SISTER MARY COLUMBA DRIVE
RED BLUFF, CA 96080
(40.14864193200003, -122.21812651799996)",-122.218126518,40.148641932,FALSE,FALSE,FALSE,FALSE
50042,2,3,5,"St Elizabeth Community Hospital",2009,"RURAL",76,30,30.913,0.12,0,55.85,1.47363,"St Elizabeth Community Hospital","2550 Sister Mary Columba Drive","Red Bluff","CA",96080,"Tehama",5305298012,"Acute Care Hospitals","Voluntary non-profit - Church","true","2550 SISTER MARY COLUMBA DRIVE
RED BLUFF, CA 96080
(40.14864193200003, -122.21812651799996)",-122.218126518,40.148641932,FALSE,FALSE,FALSE,FALSE
50042,2,3,5,"St Elizabeth Community Hospital",2008,"RURAL",76,32,30.176,0.12,0,56.238,1.50869,"St Elizabeth Community Hospital","2550 Sister Mary Columba Drive","Red Bluff","CA",96080,"Tehama",5305298012,"Acute Care Hospitals","Voluntary non-profit - Church","true","2550 SISTER MARY COLUMBA DRIVE
RED BLUFF, CA 96080
(40.14864193200003, -122.21812651799996)",-122.218126518,40.148641932,FALSE,FALSE,FALSE,FALSE
50043,3,4,7,"Summit Medical Center",2011,"LURBAN",354,204,39.157,0.2152,0.08252,43.082,1.74719,"Alta Bates Summit Medical Center","350 Hawthorne Avenue","Oakland","CA",94609,"Alameda",5106554000,"Acute Care Hospitals","Voluntary non-profit - Private","true","350 HAWTHORNE AVENUE
OAKLAND, CA 94609
(37.820784798000034, -122.263022665)",-122.263022665,37.820784798,FALSE,FALSE,FALSE,FALSE
50043,3,4,7,"Alta Bates Summit Medical Center--Summit Campus",2009,"LURBAN",363,204,44.182,0.25665,0.09359,42.64,1.63954,"Alta Bates Summit Medical Center","350 Hawthorne Avenue","Oakland","CA",94609,"Alameda",5106554000,"Acute Care Hospitals","Voluntary non-profit - Private","true","350 HAWTHORNE AVENUE
OAKLAND, CA 94609
(37.820784798000034, -122.263022665)",-122.263022665,37.820784798,FALSE,FALSE,FALSE,FALSE
50043,3,4,7,"Alta Bates Summit Medical Center--Summit Campus",2008,"LURBAN",349,222,42.607,0.24366,0.09011,41.186,1.63101,"Alta Bates Summit Medical Center","350 Hawthorne Avenue","Oakland","CA",94609,"Alameda",5106554000,"Acute Care Hospitals","Voluntary non-profit - Private","true","350 HAWTHORNE AVENUE
OAKLAND, CA 94609
(37.820784798000034, -122.263022665)",-122.263022665,37.820784798,FALSE,FALSE,FALSE,FALSE
50043,3,4,7,"Alta Bates Summit Medical Center--Summit Campus",2007,"LURBAN",349,222,46.225,0.27351,0.09813,41.186,1.6454,"Alta Bates Summit Medical Center","350 Hawthorne Avenue","Oakland","CA",94609,"Alameda",5106554000,"Acute Care Hospitals","Voluntary non-profit - Private","true","350 HAWTHORNE AVENUE
OAKLAND, CA 94609
(37.820784798000034, -122.263022665)",-122.263022665,37.820784798,FALSE,FALSE,FALSE,FALSE
50043,3,4,7,"Alta Bates Summit Medical Center--Summit Campus",2010,"LURBAN",354,210,44.246,0.2571795,0.093734678,40.8990904,1.692041816,"Alta Bates Summit Medical Center","350 Hawthorne Avenue","Oakland","CA",94609,"Alameda",5106554000,"Acute Care Hospitals","Voluntary non-profit - Private","true","350 HAWTHORNE AVENUE
OAKLAND, CA 94609
(37.820784798000034, -122.263022665)",-122.263022665,37.820784798,FALSE,FALSE,FALSE,FALSE
50045,3,4,8,"El Centro Reg. Med. Ctr.",2011,"OURBAN",165,69,49.442,0.30005,0.1053,42.226,1.38135,"El Centro Regional Medical Center","1415 Ross Avenue","El Centro","CA",92243,"Imperial",7603397100,"Acute Care Hospitals","Government - Local","true","1415 ROSS AVENUE
EL CENTRO, CA 92243
(32.781463028000076, -115.56940921799998)",-115.569409218,32.7814630280001,FALSE,FALSE,FALSE,FALSE
50045,3,4,8,"El Centro Regional Medical Center",2008,"OURBAN",165,77,49.691,0.3021,0.10586,45.513,1.35336,"El Centro Regional Medical Center","1415 Ross Avenue","El Centro","CA",92243,"Imperial",7603397100,"Acute Care Hospitals","Government - Local","true","1415 ROSS AVENUE
EL CENTRO, CA 92243
(32.781463028000076, -115.56940921799998)",-115.569409218,32.7814630280001,FALSE,FALSE,FALSE,FALSE
50045,3,4,8,"El Centro Regional Medical Center",2010,"OURBAN",165,69,53.718,0.3353235,0.114915871,44.7867019,1.399389533,"El Centro Regional Medical Center","1415 Ross Avenue","El Centro","CA",92243,"Imperial",7603397100,"Acute Care Hospitals","Government - Local","true","1415 ROSS AVENUE
EL CENTRO, CA 92243
(32.781463028000076, -115.56940921799998)",-115.569409218,32.7814630280001,FALSE,FALSE,FALSE,FALSE
50045,3,4,8,"El Centro Regional Medical Center",2007,"OURBAN",165,77,47.563,0.28454,0.10111,45.513,1.30975,"El Centro Regional Medical Center","1415 Ross Avenue","El Centro","CA",92243,"Imperial",7603397100,"Acute Care Hospitals","Government - Local","true","1415 ROSS AVENUE
EL CENTRO, CA 92243
(32.781463028000076, -115.56940921799998)",-115.569409218,32.7814630280001,FALSE,FALSE,FALSE,FALSE
50045,3,4,8,"El Centro Regional Medical Center",2009,"OURBAN",165,71,53.686,0.33506,0.11484,44.44,1.39772,"El Centro Regional Medical Center","1415 Ross Avenue","El Centro","CA",92243,"Imperial",7603397100,"Acute Care Hospitals","Government - Local","true","1415 ROSS AVENUE
EL CENTRO, CA 92243
(32.781463028000076, -115.56940921799998)",-115.569409218,32.7814630280001,FALSE,FALSE,FALSE,FALSE
50046,1,1,2,"Ojai Valley Community Hospital",2008,"OURBAN",37,8,10.984,0,0,49.285,1.15865,NA,"14","28","1",93023,NA,NA,NA,NA,NA,NA,-119.2643526,34.4428287,FALSE,FALSE,FALSE,FALSE
50046,1,1,2,"Ojai Valley Community Hospital",2007,"OURBAN",37,8,7.815,0,0,49.285,1.17836,NA,"14","28","1",93023,NA,NA,NA,NA,NA,NA,-119.2643526,34.4428287,FALSE,FALSE,FALSE,FALSE
50046,1,1,2,"Ojai Valley Community Hospital",2009,"OURBAN",37,9,11.11,0,0,48.56,1.15118,NA,"14","28","1",93023,NA,NA,NA,NA,NA,NA,-119.2643526,34.4428287,FALSE,FALSE,FALSE,FALSE
50046,1,1,2,"Ojai Valley Community Hospital",2011,"OURBAN",37,9,6.744,0,0,53.921,1.23957,NA,"14","28","1",93023,NA,NA,NA,NA,NA,NA,-119.2643526,34.4428287,FALSE,FALSE,FALSE,FALSE
