Provider Number	Name	Geographic Labor Market Area	Pre Reclass Labor Market Area  	Payment Labor Market Area (for purposes of Capital and DSH)	SSA COUNTY CODE	REGION	URGEO	URSPA	RECLASS	POST RECLASS Labor Market Area	FY 2011 Wage Index	 FY 2011 Puerto Rico Specific wage index	LUGAR	Section 401 hospital	Section 505 eligible	Section 505 wage adjustment	Cost of Living Adjustment	Resident to Bed Ratio	RDAY	BEDS	Average Daily Census	TCHOP	TCHCP	DSHPCT	DSHOPG	DSHCPG	Operating CCR	Capital CCR	Provider Type	FY11 HSP Rate	BILLS	TACMIV27	CMIV27	CASETA27	IME_TACMIV27	IME_CASETA27	TACMIV28	CMIV28	CASETA28	IME_TACMIV28	IME_CASETA28	FY 2011 GAF	FY 2011 Puerto Rico Specific GAF	Cost of Living Adjustment-Capital	OUT11F	COUT11F	MCR_PCT
010130	ST. VINCENT S ST. CLAIR	13820	13820	13820	1570	5	LURBAN	LURBAN	N	13820	0.8587	0				.	1	0	0	82	18	0	0	0.18586	0.04831	0	0.431	0.012	0	.	507	1.00268	1.01048	497.04	.	.	1.01807	1.02556	497.39	.	.	0.9009	0	1	0.0139	0.0009	0.42813
010131	CRESTWOOD MEDICAL CENTER	26620	26620	26620	1440	5	OURBAN	OURBAN	N	26620	0.9033	0				.	1	0	0	150	104	0	0	0.10833	0	0.02218	0.129	0.017	0	.	3957	1.42773	1.43386	3922.78	.	.	1.44277	1.44708	3929.47	.	.	0.9327	0	1	0.0155	0.0376	0.48881
010137	COOPER GREEN MERCY HOSPTIAL	13820	13820	13820	1360	5	LURBAN	LURBAN	N	13820	0.8587	0				.	1	0.1117	0.3193	148	52	0.05915	0.09429	0.46748	0.27782	0.09929	0.834	0.02	0	.	311	1.53957	1.54084	309.25	1.34435	170.03	1.49717	1.49891	309.35	1.2925	170.1	0.9009	0	1	0.3825	0.0277	0.10803
010138	HILL HOSPITAL OF SUMTER COUNTY	1	1	1	1590	5	RURAL	RURAL	N	1	0.7525	0			YES	0.0089	1	0	0	33	16	0	0	0.64712	0.12	0	0.644	0.023	0	.	318	0.6482	0.64891	317.12	.	.	0.67099	0.67161	317.17	.	.	0.8231	0	1	0	0	0.4187
010139	BROOKWOOD MEDICAL CENTER	13820	13820	13820	1360	5	LURBAN	LURBAN	N	13820	0.8587	0				.	1	0	0	481	266	0	0	0.12885	0	0.02644	0.117	0.008	0	.	6364	1.70608	1.716	6292.06	.	.	1.72577	1.73342	6302.33	.	.	0.9009	0	1	0.0743	0.0551	0.34833
010143	WOODLAND MEDICAL CENTER	1	1	1	1210	5	RURAL	RURAL	W	26620	0.862	0				.	1	0	0	50	16	0	0	0.22191	0.07523	0	0.198	0.017	14	3738.35	644	1.15924	1.16292	630.47	.	.	1.17698	1.181	631.31	.	.	0.9033	0	1	0.0144	0.0191	0.61986
010144	SPRINGHILL MEMORIAL HOSPITAL	33660	33660	33660	1480	5	OURBAN	OURBAN	N	33660	0.7889	0				.	1	0	0	204	139	0	0	0.11594	0	0.02376	0.32	0.039	0	.	3033	1.7128	1.7251	3013.95	.	.	1.73725	1.74689	3016.52	.	.	0.8501	0	1	0.0277	0.0619	0.38472
010145	NORTHPORT MEDICAL CENTER DCH	46220	46220	46220	1620	5	OURBAN	OURBAN	N	46220	0.9061	0				.	1	0	0	111	69	0	0	0.43906	0.25437	0.09298	0.261	0.023	0	.	1482	1.58873	1.60934	1446.63	.	.	1.59795	1.6169	1449.29	.	.	0.9347	0	1	0.0047	0.0086	0.39792
010146	JACKSONVILLE MEDICAL CENTER	11500	11500	11500	1070	5	OURBAN	OURBAN	N	11500	0.7864	0				.	1	0	0	57	13	0	0	0.64178	0.12	0	0.196	0.026	0	.	708	0.93282	0.94041	695.19	.	.	0.94662	0.95327	696.45	.	.	0.8483	0	1	0	0	0.44095
010148	EVERGREEN MEDICAL CENTER	1	1	1	1170	5	RURAL	RURAL	N	1	0.7436	0				.	1	0	0	44	20	0	0	0.38459	0.12	0	0.383	0.03	0	.	1244	0.93802	0.95	1198.31	.	.	0.95272	0.96487	1201.07	.	.	0.8164	0	1	0	0	0.52226
010149	BAPTIST MEDICAL CENTER EAST	33860	33860	33860	1500	5	OURBAN	OURBAN	N	33860	0.8579	0				.	1	0	0	149	122	0	0	0.4032	0.22479	0.08507	0.194	0.01	0	.	2290	1.35704	1.37404	2247.96	.	.	1.34899	1.36241	2255.32	.	.	0.9004	0	1	0.012	0.0043	0.27851
010150	L. V. STABLER MEMORIAL HOSPITAL	1	1	1	1060	5	RURAL	RURAL	N	1	0.7702	0			YES	0.0266	1	0	0	44	17	0	0	0.28956	0.12	0	0.169	0.018	0	.	952	1.01241	1.02226	931.59	.	.	1.00789	1.01675	934.14	.	.	0.8363	0	1	0.0028	0.0067	0.62869
010152	INFIRMARY WEST	33660	33660	33660	1480	5	OURBAN	OURBAN	N	33660	0.7889	0				.	1	0.1763	0.5694	124	35	0.09176	0.17431	0.26822	0.11343	0.05582	0.272	0.021	0	.	872	1.37151	1.3785	852.45	1.28053	336.74	1.38186	1.38712	854.84	1.28162	337.13	0.8501	0	1	0.0226	0.0215	0.36008
010157	SHOALS HOSPITAL	22520	22520	22520	1160	5	OURBAN	OURBAN	N	22520	0.8112	0				.	1	0	0	128	18	0	0	0.20228	0.05903	0.04181	0.302	0.046	0	.	660	1.15764	1.16266	653.3	.	.	1.15724	1.1603	654.5	.	.	0.8665	0	1	0.0482	0.164	0.67555
010158	RUSSELLVILLE HOSPITAL	1	1	1	1290	5	RURAL	RURAL	W	22520	0.8112	0				.	1	0	0	92	36	0	0	0.43414	0.12	0	0.224	0.022	0	.	1351	1.33534	1.34035	1328.83	.	.	1.3587	1.36352	1331.14	.	.	0.8665	0	1	0.0034	0.0067	0.55004
010164	COOSA VALLEY MEDICAL CENTER	1	1	11500	1600	5	RURAL	OURBAN	L	13820	0.8409	0	LUGAR			.	1	0	0	101	44	0	0	0.33607	0.16941	0.07042	0.201	0.016	0	.	1553	1.15441	1.16616	1515.09	.	.	1.15595	1.16647	1519.84	.	.	0.8881	0	1	0.0146	0.0162	0.54464
010167	UAB HIGHLANDS	13820	13820	13820	1360	5	LURBAN	LURBAN	N	13820	0.8587	0				.	1	0	0	73	24	0	0	0.1783	0.0434	0	0.35	0.057	0	.	1053	1.56066	1.60626	1006.15	.	.	1.55866	1.59921	1013.54	.	.	0.9009	0	1	0.026	0.1024	0.32525
010168	JACK HUGHSTON MEMORIAL HOSPITAL	17980	17980	17980	1560	5	OURBAN	OURBAN	N	17980	0.9073	0				.	1	0	0	66	36	0	0	0.18466	0.04753	0	0.332	0.068	0	.	1563	1.63333	1.6424	1543.68	.	.	1.66543	1.67382	1545.82	.	.	0.9356	0	1	0.0109	0.0547	0.50304
020001	PROVIDENCE ALASKA MEDICAL CENTER	11260	11260	11260	2020	9	OURBAN	OURBAN	N	11260	1.2573	0				.	1.23	0.0734	0.1098	350	241	0.03929	0.03147	0.32819	0.16291	0.06872	0.349	0.026	0	.	4183	1.89221	1.90885	4145.18	1.06718	4	1.89519	1.90961	4150.59	1.09165	4	1.1698	0	1.0725	0.085	0.0783	0.24528
020006	MAT-SU REGIONAL MED CTR	11260	11260	11260	2170	9	OURBAN	OURBAN	N	11260	1.2573	0				.	1.23	0	0	74	39	0	0	0.25692	0.10411	0	0.284	0.031	16	9404.03	1440	1.35735	1.37037	1422.81	.	.	1.33655	1.34864	1424.94	.	.	1.1698	0	1.0725	0.0413	0.0772	0.32915
020008	BARTLETT REGIONAL HOSPITAL	2	2	2	2110	9	RURAL	RURAL	W	11260	1.2573	0				.	1.23	0	0	51	16	0	0	0.31463	0.12	0	0.676	0.06	16	10935.88	451	1.21393	1.22917	441.2	.	.	1.2281	1.24445	441.61	.	.	1.1698	0	1.0725	0.0303	0.0394	0.33627
020012	FAIRBANKS MEMORIAL HOSPITAL	21820	21820	21820	2090	9	OURBAN	OURBAN	N	21820	1.2573	0				.	1.23	0	0	127	50	0	0	0.37689	0.20308	0.07931	0.516	0.065	17	12072.61	1104	1.46672	1.46885	1094.74	.	.	1.46063	1.46241	1095.7	.	.	1.1698	0	1.0725	0.1165	0.2899	0.31347
020017	ALASKA REGIONAL HOSPITAL	11260	11260	11260	2020	9	OURBAN	OURBAN	N	11260	1.2573	0				.	1.23	0	0	166	65	0	0	0.22161	0.07498	0.0459	0.248	0.02	0	.	1456	2.21052	2.22766	1437.01	.	.	2.23895	2.25349	1439.77	.	.	1.1698	0	1.0725	0.1384	0.1406	0.40124
020018		2	98	98	2290	9	RURAL	RURAL	N	98	1.9343	0				.	1.25	0	0	50	.	0	0	0.39049	0.12	0	0.632	0.039	8	.	242	0.89999	0.9068	237.16	.	.	0.91282	0.91989	237.26	.	.	1.5711	0	1.0788	.	.	.
020024	CENTRAL PENINSULA GENERAL HOSPITAL	2	2	2	2122	9	RURAL	RURAL	N	2	1.2573	0				.	1.25	0	0	46	21	0	0	0.26568	0.11134	0	0.601	0.112	16	11754.77	804	1.13199	1.13695	792.79	.	.	1.13915	1.1439	794.03	.	.	1.1698	0	1.0788	0.0938	0.3572	0.44635
020026	ALASKA NATIVE MEDICAL CENTER	11260	98	98	2020	9	OURBAN	RURAL	N	98	1.9343	0				.	1.23	0	0	156	0	0	0	0.46639	0.12	0	0.344	0.039	8	.	1323	1.59237	1.60077	1314.75	.	.	1.60388	1.6116	1315.27	.	.	1.5711	0	1.0725	.	.	.
020027	MTE EDGECUMBE HOSPITAL	2	98	98	2220	9	RURAL	RURAL	N	98	1.9343	0				.	1.25	0	0	72	.	0	0	0.15859	0.03058	0	0.632	0.039	8	.	297	0.86029	0.86278	293.61	.	.	0.88055	0.88317	293.71	.	.	1.5711	0	1.0788	.	.	.
030001	MARYVALE HOSPITAL MEDICAL CENTER	38060	38060	38060	3060	8	LURBAN	LURBAN	N	38060	1.0463	0				.	1	0	0	227	65	0	0	0.78427	0.53917	0.17212	0.243	0.016	0	.	560	1.5038	1.50916	548.73	.	.	1.49346	1.49702	550.53	.	.	1.0315	0	1	0.0079	0.0072	0.10592
030002	BANNER GOOD SAMARITAN MEDICAL CENTER	38060	38060	38060	3060	8	LURBAN	LURBAN	N	38060	1.0463	0				.	1	0.2175	0.2613	558	458	0.112	0.07653	0.41613	0.23546	0.08792	0.241	0.018	0	.	6425	2.11942	2.1507	6316.27	1.823	4654.51	2.11379	2.13975	6335.42	1.80896	4667.5	1.0315	0	1	0.0549	0.0554	0.22242
030006	TUCSON MEDICAL CENTER	46060	46060	46060	3090	8	OURBAN	OURBAN	N	46060	0.9643	0				.	1	0.088	0.1133	488	371	0.04691	0.03249	0.37755	0.20363	0.07945	0.316	0.026	0	.	6564	1.78166	1.8004	6440.49	1.73366	4817.86	1.77666	1.79282	6459.85	1.7229	4831.07	0.9754	0	1	0.0471	0.0566	0.23329
030007	VERDE VALLEY MEDICAL CENTER	39140	39140	39140	3120	8	OURBAN	OURBAN	N	39140	1.2257	0				.	1	0	0	99	56	0	0	0.25939	0.10615	0	0.251	0.021	16	8484.56	2181	1.48686	1.5028	2150.98	.	.	1.4956	1.50959	2154.76	.	.	1.1495	0	1	0.0416	0.0519	0.5175
030010	CARONDELET ST. MARY S HOSPITAL	46060	46060	46060	3090	8	OURBAN	OURBAN	N	46060	0.9643	0				.	1	0	0	350	189	0	0	0.33008	0.16447	0.06913	0.251	0.018	0	.	3487	1.6749	1.69778	3429.71	.	.	1.64075	1.66073	3440.3	.	.	0.9754	0	1	0.0176	0.015	0.25757
030011	CARONDELET ST. JOSEPH HOSPITAL	46060	46060	46060	3090	8	OURBAN	OURBAN	N	46060	0.9643	0				.	1	0	0	428	207	0	0	0.24401	0.09346	0.05065	0.265	0.022	0	.	4715	1.65487	1.67585	4638.17	.	.	1.62141	1.63804	4656.07	.	.	0.9754	0	1	0.0308	0.0348	0.3213
030012	YAVAPAI REGIONAL MEDICAL CENTER	39140	39140	39140	3120	8	OURBAN	OURBAN	N	39140	1.2257	0				.	1	0	0	109	79	0	0	0.22584	0.07847	0.04679	0.362	0.027	0	.	3884	1.65836	1.67819	3791.27	.	.	1.6604	1.67777	3804.75	.	.	1.1495	0	1	0.0383	0.0333	0.54082
030013	YUMA REGIONAL MEDICAL CENTER	49740	49740	49740	3130	8	OURBAN	OURBAN	N	49740	0.9408	0				.	1	0	0	333	207	0	0	0.27863	0.12202	0.05804	0.331	0.022	17	6409.29	6627	1.57502	1.58645	6523.21	.	.	1.59072	1.60102	6537.54	.	.	0.9591	0	1	0.0327	0.0212	0.44881
030014	JOHN C. LINCOLN HOSP-NORTH MOUNTAIN	38060	38060	38060	3060	8	LURBAN	LURBAN	N	38060	1.0463	0				.	1	0.0197	0.0254	262	199	0.01071	0.00719	0.27586	0.11973	0.05745	0.228	0.016	0	.	3653	1.58166	1.60106	3609.49	1.59796	3813.61	1.56801	1.58372	3618.35	1.58875	3821.32	1.0315	0	1	0.0593	0.0468	0.22286
030016	CASA GRANDE REGIONAL MEDICAL CENTER	38060	38060	38060	3100	8	LURBAN	LURBAN	N	38060	1.0463	0				.	1	0	0	164	78	0	0	0.36733	0.1952	0.07722	0.321	0.058	0	.	2093	1.32374	1.33519	2070.5	.	.	1.32791	1.33808	2073.15	.	.	1.0315	0	1	0.0135	0.0576	0.32125
030022	MARICOPA MEDICAL CENTER	38060	38060	38060	3060	8	LURBAN	LURBAN	N	38060	1.0463	0				.	1	0.3481	0.8829	528	207	0.1736	0.28294	0.96277	0.68644	0.21526	0.265	0.007	0	.	805	1.61628	1.67556	789.96	1.64622	598.91	1.61842	1.67264	791.83	1.63827	600.1	1.0315	0	1	0.2035	0.0184	0.06857
030023	FLAGSTAFF MEDICAL CENTER	22380	22380	22380	3020	8	OURBAN	OURBAN	N	22380	1.2394	0				.	1	0	0	240	148	0	0	0.43966	0.25487	0.09311	0.333	0.024	17	9859.93	3098	2.00899	2.04152	3067.98	.	.	2.03248	2.05974	3072.35	.	.	1.1583	0	1	0.1565	0.1461	0.29443
030024	ST. JOSEPH S HOSPITAL & MED CTR	38060	38060	38060	3060	8	LURBAN	LURBAN	N	38060	1.0463	0				.	1	0.2094	0.2472	615	511	0.10806	0.07225	0.56286	0.35651	0.12073	0.195	0.013	0	.	4566	2.10881	2.19396	4484.07	1.97385	3302.58	2.12509	2.204	4493.34	1.9766	3307.92	1.0315	0	1	0.0334	0.0286	0.12209
030030	PHOENIX BAPTIST HOSPITAL	38060	38060	38060	3060	8	LURBAN	LURBAN	N	38060	1.0463	0				.	1	0.0607	0.1592	226	85	0.03261	0.04595	0.57302	0.36489	0.12304	0.274	0.025	0	.	1112	1.7174	1.7324	1092.4	1.70247	1362.29	1.71719	1.7318	1095.43	1.70427	1365.96	1.0315	0	1	0.0199	0.0392	0.15476
030033	PAYSON REGIONAL MED CTR	3	3	3	3030	8	RURAL	RURAL	W	22380	1.2088	0				.	1	0	0	39	22	0	0	0.27086	0.11561	0	0.173	0.021	16	5394.76	1283	1.33383	1.36123	1245.75	.	.	1.334	1.35915	1249.16	.	.	1.1387	0	1	0	0	0.54476
030036	CHANDLER REGIONAL MED CTR	38060	38060	38060	3060	8	LURBAN	LURBAN	N	38060	1.0463	0				.	1	0	0	225	187	0	0	0.29127	0.13245	0.06076	0.197	0.012	0	.	3584	1.67289	1.69479	3509.84	.	.	1.63244	1.64999	3523.66	.	.	1.0315	0	1	0.0342	0.0183	0.23563
030037	ST. LUKE S MEDICAL CENTER	38060	38060	38060	3060	8	LURBAN	LURBAN	N	38060	1.0463	0				.	1	0	0	207	82	0	0	0.46453	0.27539	0.09863	0.181	0.025	0	.	1352	1.96566	2.00439	1321.15	.	.	1.96258	1.99244	1327.17	.	.	1.0315	0	1	0.0415	0.1161	0.22707
030038	SCOTTSDALE HEALTHCARE-OSBORN	38060	38060	38060	3060	8	LURBAN	LURBAN	N	38060	1.0463	0				.	1	0.0553	0.0826	341	220	0.02975	0.02358	0.23002	0.08192	0.04768	0.274	0.02	0	.	4744	1.70177	1.72013	4666.33	1.64347	2911.37	1.69906	1.71539	4679.94	1.64198	2924.64	1.0315	0	1	0.0561	0.0468	0.30072
030043	SIERRA VISTA REGIONAL HEALTH CENTER	3	3	3	3010	8	RURAL	RURAL	N	3	0.9088	0				.	1	0.0673	0.1023	77	50	0.03608	0.02929	0.27674	0.12	0	0.337	0.032	16	7392.82	1839	1.29694	1.31683	1805.9	1.35614	402.89	1.27821	1.29655	1811.07	1.31457	405.47	0.9366	0	1	0.0469	0.0767	0.46849
030055	KINGMAN REGIONAL MEDICAL CENTER	29420	29420	29420	3070	8	OURBAN	OURBAN	N	29420	1.0236	0				.	1	0.0972	0.1642	176	98	0.05168	0.04743	0.28495	0.12723	0.0594	0.334	0.024	17	6586.28	3531	1.55581	1.57671	3488.85	1.50434	1141.87	1.55753	1.57727	3493.58	1.50523	1142.6	1.0161	0	1	0.0316	0.026	0.46735
030061	BANNER BOSWELL MEDICAL CENTER	38060	38060	38060	3060	8	LURBAN	LURBAN	N	38060	1.0463	0				.	1	0.006	0.0097	386	260	0.00327	0.00274	0.04895	0	0.00996	0.223	0.019	0	.	8624	1.68841	1.70448	8480.51	1.66649	6952.64	1.63917	1.65071	8518.38	1.62378	6988.96	1.0315	0	1	0.0136	0.0158	0.44085
030062	SUMMIT HEALTHCARE ASSOC.	3	3	3	3080	8	RURAL	RURAL	N	3	0.9088	0				.	1	0	0	78	34	0	0	0.41885	0.12	0	0.444	0.047	16	7629.57	1210	1.43589	1.45484	1177.35	.	.	1.45101	1.4677	1180.69	.	.	0.9366	0	1	0.0959	0.176	0.35081
030064	UNIVERSITY MEDICAL CENTER	46060	46060	46060	3090	8	OURBAN	OURBAN	N	46060	0.9643	0				.	1	0.7265	0.8415	347	303	0.33417	0.26804	0.48582	0.29295	0.10338	0.27	0.018	0	.	3847	2.10534	2.11559	3802.31	1.90684	1910.32	2.11419	2.12245	3807.94	1.89699	1915.02	0.9754	0	1	0.1119	0.0907	0.21155
030065	BANNER DESERT MEDICAL CENTER	38060	38060	38060	3060	8	LURBAN	LURBAN	N	38060	1.0463	0				.	1	0	0	549	371	0	0	0.30485	0.14365	0.06368	0.297	0.029	0	.	4393	1.82461	1.84118	4324.04	.	.	1.79609	1.80996	4339.54	.	.	1.0315	0	1	0.0687	0.1087	0.17698
030067	LA PAZ REGIONAL HOSPITAL	3	3	3	3055	8	RURAL	RURAL	N	3	0.9376	0			YES	0.0288	1	0	0	39	8	0	0	0.19997	0.05748	0	0.365	0.035	16	7345.11	511	1.03107	1.038	506.01	.	.	1.04994	1.05677	506.3	.	.	0.9568	0	1	0.0041	0.008	0.59044
030068	MT. GRAHAM REGIONAL MEDICAL CENTER	3	3	3	3040	8	RURAL	RURAL	N	3	0.9088	0				.	1	0	0	55	24	0	0	0.32842	0.12	0	0.551	0.037	16	8229.47	644	1.10922	1.10987	634.03	.	.	1.12117	1.12151	635.4	.	.	0.9366	0	1	0.0897	0.0717	0.29844
030069	HAVASU REGIONAL MEDICAL CENTER	29420	29420	29420	3070	8	OURBAN	OURBAN	W	40140	1.141	0				.	1	0	0	130	69	0	0	0.18445	0.04739	0.03806	0.24	0.04	17	5586.81	3075	1.57444	1.58803	3051.47	.	.	1.56554	1.57758	3055.76	.	.	1.0945	0	1	0.0172	0.0782	0.57898
030071	PHS INDIAN HOSPITAL	3	99	99	3000	8	RURAL	RURAL	N	99	1.4448	0				.	1	0	0	70	0	0	0	0.80264	0.12	0	0.356	0.025	8	.	451	1.02458	1.03168	444.7	.	.	1.03113	1.03845	445.08	.	.	1.2866	0	1	.	.	.
030073		22380	99	99	3020	8	OURBAN	RURAL	N	99	1.4448	0				.	1	0	0	73	0	0	0	0.89806	0.12	0	0.264	0.025	8	.	758	1.27043	1.28172	754.39	.	.	1.27743	1.28786	754.71	.	.	1.2866	0	1	.	.	.
030074	SELLS INDIAN HOSPITAL	46060	99	99	3090	8	OURBAN	RURAL	N	99	1.4448	0				.	1	0	0	34	0	0	0	0.58974	0.12	0	0.264	0.025	8	.	70	0.92066	0.9188	67.82	.	.	0.9034	0.9004	68.08	.	.	1.2866	0	1	.	.	.
030077	 PHS INDIAN HOSPITAL SAN CARLOS	3	99	99	3030	8	RURAL	RURAL	N	99	1.4448	0				.	1	0	0	8	0	0	0	0.99865	0.12	0	0.356	0.025	8	.	20	0.8978	0.89401	19.05	.	.	0.91351	0.90991	19.05	.	.	1.2866	0	1	.	.	.
030078	PHOENIX INDIAN MEDICAL CENTER	38060	99	99	3060	8	LURBAN	RURAL	N	99	1.4448	0				.	1	0	0	128	0	0	0	0.91176	0.12	0	0.264	0.025	8	.	205	1.2199	1.24888	202.8	.	.	1.2049	1.23354	202.87	.	.	1.2866	0	1	.	.	.
030083	PARADISE VALLEY HOSPITAL	38060	38060	38060	3060	8	LURBAN	LURBAN	N	38060	1.0463	0				.	1	0	0	132	75	0	0	0.37339	0.2002	0.07854	0.213	0.029	0	.	946	1.56077	1.57229	929.06	.	.	1.53477	1.54228	932.69	.	.	1.0315	0	1	0.0125	0.0367	0.20335
030084	CHINLE COMP HCF	3	99	99	3000	8	RURAL	RURAL	N	99	1.4448	0				.	1	0	0	60	0	0	0	1.2372	0.12	0	0.356	0.025	8	.	471	1.06787	1.07204	465.45	.	.	1.0646	1.0683	465.81	.	.	1.2866	0	1	.	.	.
030085	NORTHWEST MEDICAL CENTER	46060	46060	46060	3090	8	OURBAN	OURBAN	N	46060	0.9643	0				.	1	0	0	274	199	0	0	0.21671	0.07094	0.04486	0.21	0.014	0	.	4878	1.68505	1.70242	4802.72	.	.	1.70472	1.71971	4815.81	.	.	0.9754	0	1	0.0146	0.0095	0.31806
030087	SCOTTSDALE HEALTHCARE - SHEA	38060	38060	38060	3060	8	LURBAN	LURBAN	N	38060	1.0463	0				.	1	0.0103	0.0147	405	274	0.00561	0.00416	0.10713	0	0.02193	0.28	0.029	0	.	5412	1.78511	1.80034	5299.58	1.80052	2165.4	1.77561	1.78776	5320.25	1.78481	2175.28	1.0315	0	1	0.0656	0.1071	0.30132
030088	BANNER BAYWOOD MEDICAL CENTER	38060	38060	38060	3060	8	LURBAN	LURBAN	N	38060	1.0463	0				.	1	0	0	318	235	0	0	0.18517	0.04786	0.03821	0.2	0.019	0	.	6841	1.42153	1.43727	6705.92	.	.	1.40221	1.41496	6731.77	.	.	1.0315	0	1	0.0158	0.0223	0.37187
030089	BANNER THUNDERBIRD MEDICAL CENTER	38060	38060	38060	3060	8	LURBAN	LURBAN	N	38060	1.0463	0				.	1	0	0	333	284	0	0	0.32607	0.16116	0.06826	0.26	0.026	0	.	4354	1.73313	1.75627	4294.95	.	.	1.70439	1.7245	4306.44	.	.	1.0315	0	1	0.0232	0.0443	0.20692
030092	JOHN C. LINCOLN HOSP-DEER VALLEY	38060	38060	38060	3060	8	LURBAN	LURBAN	N	38060	1.0463	0				.	1	0.0077	0.0099	174	131	0.0042	0.0028	0.24009	0.09022	0.04982	0.234	0.022	0	.	2264	1.57264	1.59996	2230.48	1.59246	2255.73	1.57723	1.60285	2234.56	1.59632	2258.73	1.0315	0	1	0.0406	0.0605	0.21184
030093	BANNER DEL E WEBB MEDICAL CENTER	38060	38060	38060	3060	8	LURBAN	LURBAN	N	38060	1.0463	0				.	1	0	0	272	154	0	0	0.17239	0.03955	0.03553	0.2	0.028	0	.	6122	1.44277	1.45663	6024.77	.	.	1.41745	1.4282	6043.94	.	.	1.0315	0	1	0.0122	0.0361	0.46218
030094	ARROWHEAD COMMUNITY HOSPITAL	38060	38060	38060	3060	8	LURBAN	LURBAN	N	38060	1.0463	0				.	1	0	0	220	104	0	0	0.32859	0.16324	0.0688	0.23	0.012	0	.	1913	1.67348	1.69291	1875.78	.	.	1.67578	1.69136	1881.8	.	.	1.0315	0	1	0.0088	0.0026	0.18464
030100	TUCSON HEART HOSPITAL	46060	46060	46060	3090	8	OURBAN	OURBAN	N	46060	0.9643	0				.	1	0	0	60	36	0	0	0.11463	0	0	0.266	0.028	0	.	1533	2.26709	2.28513	1500.39	.	.	2.19335	2.20636	1507.31	.	.	0.9754	0	1	0.0327	0.0666	0.4641
030101	WESTERN ARIZONA REGIONAL MEDICAL CEN	29420	29420	29420	3070	8	OURBAN	OURBAN	W	29820	1.1751	0				.	1	0	0	139	75	0	0	0.21124	0.06642	0.0437	0.162	0.017	7	.	3019	1.44164	1.44637	2996.01	.	.	1.44219	1.44658	2999.16	.	.	1.1168	0	1	0.0445	0.0768	0.51557
030102	ARIZONA HEART HOSPITAL	38060	38060	38060	3060	8	LURBAN	LURBAN	N	38060	1.0463	0				.	1	0	0	59	54	0	0	0.15293	0.0269	0	0.25	0.02	0	.	1784	2.72812	2.79786	1755.52	.	.	2.67797	2.7386	1760.29	.	.	1.0315	0	1	0.0229	0.0236	0.5179
030103	MAYO CLINIC HOSPITAL	38060	38060	38060	3060	8	LURBAN	LURBAN	N	38060	1.0463	0				.	1	0.2253	0.3246	237	170	0.11579	0.09593	0.01236	0	0.00251	0.392	0.033	0	.	7482	1.76938	1.79352	7363.74	1.54537	407.91	1.79334	1.8155	7377.1	1.55176	408.29	1.0315	0	1	0.0796	0.0895	0.54362
030105	BANNER BAYWOOD HEART HOSPITAL	38060	38060	38060	3060	8	LURBAN	LURBAN	N	38060	1.0463	0				.	1	0	0	111	67	0	0	0.06345	0	0.01293	0.224	0.021	0	.	2157	2.25236	2.27591	2132.01	.	.	2.24729	2.26745	2135.34	.	.	1.0315	0	1	0.0235	0.0359	0.43076
030107	ARIZONA SPINE AND JOINT HOSPITAL	38060	38060	38060	3060	8	LURBAN	LURBAN	N	38060	1.0463	0				.	1	0	0	23	6	0	0	0	0	0	0.279	0.033	0	.	416	2.16212	2.17204	405.96	.	.	2.20918	2.21357	409	.	.	1.0315	0	1	0.0002	0.0007	0.49784
030108	SURGICAL SPECIALTY HOSPITAL OF ARIZO	38060	38060	38060	3060	8	LURBAN	LURBAN	N	38060	1.0463	0				.	1	0	0	33	7	0	0	0.04413	0	0	0.294	0.036	0	.	260	2.46696	2.50125	252.33	.	.	2.55483	2.58752	253.39	.	.	1.0315	0	1	0.0041	0.0083	0.20819
030110	WEST VALLEY HOSPITAL	38060	38060	38060	3060	8	LURBAN	LURBAN	N	38060	1.0463	0				.	1	0	0	157	76	0	0	0.43096	0.24769	0.09119	0.225	0.029	0	.	1276	1.73359	1.77103	1250.85	.	.	1.68473	1.71694	1255.66	.	.	1.0315	0	1	0.022	0.0587	0.17861
030111	THE UNIVERSITY PHYSICIANS HOSPITAL	46060	46060	46060	3090	8	OURBAN	OURBAN	N	46060	0.9643	0				.	1	0.0885	0.1283	142	96	0.04717	0.03687	0.68834	0.46003	0.14957	0.501	0.043	0	.	1177	1.17676	1.18798	1160.3	.	.	1.17241	1.18291	1161.69	.	.	0.9754	0	1	0.0582	0.0892	0.21777
030112	ARIZONA ORTHOPEDIC SURGICAL HOSPITAL	38060	38060	38060	3060	8	LURBAN	LURBAN	N	38060	1.0463	0				.	1	0	0	24	7	0	0	0.01693	0	0	0.258	0.037	0	.	282	2.08609	2.11753	271.31	.	.	2.10182	2.11978	275.33	.	.	1.0315	0	1	0.0067	0.0279	0.25381
030113	WHITERIVER PHS INDIAN HOSPITAL	3	99	99	3080	8	RURAL	RURAL	N	99	1.4448	0				.	1	0	0	25	.	0	0	1.02244	0.12	0	0.356	0.025	8	.	196	0.97073	0.97297	190.28	.	.	0.98652	0.98919	190.43	.	.	1.2866	0	1	.	.	.
