Provider Number,Name,Geographic Labor Market Area,Pre Reclass Labor Market Area  ,Payment Labor Market Area (for purposes of Capital and DSH),SSA COUNTY CODE,REGION,URGEO,URSPA,RECLASS,Post Reclass Labor Market Area,Post Reclass Wage Index,Puerto Rico Specific Post Reclass wage index,LUGAR,Section 401 hospital,Section 505 eligible,Section 505 wage adjustment,Cost of Living Adjustment,Resident to Bed Ratio,RDAY,BEDS,Average Daily Census,TCHOP,TCHCP,DSHPCT,DSHOPG,DSHCPG,Operating CCR,Capital CCR,Provider Type,FY10 HSP Rate,FY09 HSP Rate,BILLSV27,TACMIV27,CASETA27,CMIV27,IME_CASETA27,IME_TACMIV27,TACMIV26,CASETA26,CMIV26,IME_CASETA26,IME_TACMIV26,Post Reclass GAF,Puerto Rico Specific Post Reclass GAF,Cost of Living Adjustment-Capital,OUT10F,COUT10F,MCR_PCT,,,,,,,,,,,,,,,,,,,,,,,,,
010099,D W MCMILLAN MEMORIAL HOSPITAL,   01,   01,   01,01260,5,RURAL,RURAL,N,   01,0.7389,0,,,,,1,0,0,64,28,0,0,0.34333,0.12,0,0.411,0.029,0,,,1378,0.944922229,1353.8857,0.949979898,,,0.946671115,1350.66,0.951737083,,,0.8865,0.0000,1,0.007467932,0.006578734,0.508731382,,,,,,,,,,,,,,,,,,,,,,,,,
010100,THOMAS HOSPITAL,   01,   01,   01,01010,5,RURAL,RURAL,W,37860,0.8068,0,,,,,1,0,0,129,90,0,0,0.11409,0,0,0.29,0.025,7,,,3369,1.674528525,3343.87415,1.676981478,,,1.672780476,3339.9203,1.675234372,,,0.8989,0.0000,1,0.026727519,0.029854021,0.515085637,,,,,,,,,,,,,,,,,,,,,,,,,
010101,CITIZENS BAPTIST MEDICAL CENTER,   01,   01,11500,01600,5,RURAL,OURBAN,L,13820,0.8512,0,LUGAR,,,,1,0,0,82,34,0,0,0.50399,0.12,0,0.243,0.018,7,,,1164,1.1688611,1133.3901,1.185167955,129.8472,1.140572714,1.174309002,1130.18045,1.191479983,129.5461,1.150045362,0.8533,0.0000,1,0.006704393,0.006811152,0.403010033,,,,,,,,,,,,,,,,,,,,,,,,,
010102,J PAUL JONES HOSPITAL,   01,   01,   01,01650,5,RURAL,RURAL,W,33860,0.8459,0,,,,,1,0,0,30,2,0,0,0.35664,0.12,0,0.778,0.119,16,4276.561035,3822.797513,154,0.904931366,145.3679,0.916964935,,,0.911970704,144.4797,0.924878571,,,0.8128,0.0000,1,0,0,0.632390746,,,,,,,,,,,,,,,,,,,,,,,,,
010103,PRINCETON BAPTIST MEDICAL CENTER,13820,13820,13820,01360,5,LURBAN,LURBAN,N,13820,0.8512,0,,,,,1,0.1333,0.1958,271,187,0.070180184,0.056809813,0.21803,0.07202475,0.045140238,0.152,0.01,0,,,5136,1.917427664,5075.71345,1.931228836,,,1.918339865,5070.70785,1.932306737,,,0.8259,0.0000,1,0.031346331,0.020402855,0.458263254,,,,,,,,,,,,,,,,,,,,,,,,,
010104,TRINITY MEDICAL CENTER,13820,13820,13820,01360,5,LURBAN,LURBAN,N,13820,0.8512,0,,,,,1,0.11,0.1771,307,179,0.058281827,0.051247569,0.20757,0.06339525,0.042928817,0.173,0.008,0,,,4981,1.784292143,4945.0695,1.791435595,,,1.78414944,4941.52735,1.791742903,,,0.8989,0.0000,1,0.070024155,0.022467835,0.485955392,,,,,,,,,,,,,,,,,,,,,,,,,
010108,PRATTVILLE BAPTIST HOSPITAL,33860,33860,33860,01000,5,OURBAN,OURBAN,N,33860,0.8459,0,,,,,1,0,0,50,21,0,0,0.1747,0.041055,0,0.193,0.017,0,,,980,1.123158645,958.1611,1.139750102,92.2761,1.185364025,1.127100873,955.1749,1.144443265,91.9355,1.191277435,0.8955,0.0000,1,0.010372431,0.013505021,0.557560842,,,,,,,,,,,,,,,,,,,,,,,,,
010109,PICKENS COUNTY MEDICAL CENTER,   01,   01,   01,01530,5,RURAL,RURAL,N,   01,0.7794,0,,,YES,0.0405,1,0,0,40,15,0,0,0.30157,0.12,0,0.485,0.024,16,7078.520458,7087.963126,865,1.000846521,844.785,1.012576301,,,1.001568424,843.2214,1.012974451,,,0.8955,0.0000,1,0.004118388,0.000415682,0.645801266,,,,,,,,,,,,,,,,,,,,,,,,,
010110,BULLOCK COUNTY HOSPITAL,   01,   01,   01,01050,5,RURAL,RURAL,N,   01,0.7604,0,,,YES,0.0215,1,0,0,30,13,0,0,0.46307,0.12,0,0.426,0.05,16,3019.01178,2865.492227,604,0.830156718,600.0723,0.832821358,,,0.810570246,599.7036,0.813629139,,,0.9065,0.0000,1,0,0,0.579324463,,,,,,,,,,,,,,,,,,,,,,,,,
010112,BRYAN W WHITFIELD MEM HOSP INC,   01,   01,   01,01450,5,RURAL,RURAL,N,   01,0.7389,0,,,,,1,0,0,99,29,0,0,0.57715,0.12,0,0.532,0.047,16,4782.140276,4788.519598,1467,0.928466892,1442.66045,0.936117382,8.6667,0.89081459,0.927580543,1440.46105,0.935280504,8.6452,0.891295332,0.8163,0.0000,1,0.017284144,0.023535547,0.492712705,,,,,,,,,,,,,,,,,,,,,,,,,
010113,MOBILE INFIRMARY,33660,33660,33660,01480,5,OURBAN,OURBAN,N,33660,0.7735,0,,,,,1,0.0011,0.0191,605,338,0.000601228,0.005404572,0.23919,0.08948175,0.049628167,0.288,0.02,0,,,10659,1.617111352,10558.76875,1.629035491,,,1.614497393,10548.40895,1.626952941,,,0.8955,0.0000,1,0.036267373,0.028940011,0.505008419,,,,,,,,,,,,,,,,,,,,,,,,,
010114,"MEDICAL WEST, AN AFFILIATE OF UAB HEALTH SYSTEM",13820,13820,13820,01360,5,LURBAN,LURBAN,N,13820,0.8512,0,,,,,1,0,0,176,120,0,0,0.2236,0.07662,0.046319742,0.224,0.015,0,,,2871,1.460739982,2829.9181,1.466269836,,,1.461917925,2826.134,1.467646395,,,0.8955,0.0000,1,0.033541312,0.022653577,0.436841865,,,,,,,,,,,,,,,,,,,,,,,,,
010118,VAUGHAN REG MED CENTER PARKWAY CAMPUS,   01,   01,   01,01230,5,RURAL,RURAL,W,13820,0.8512,0,,,,,1,0.0778,0.1506,149,83,0.041591384,0.043415347,0.60069,0.38771925,0,0.241,0.016,17,4640.738195,4646.928889,3003,1.282746356,2940.77755,1.300106127,,,1.285151217,2934.3278,1.302367266,,,0.8533,0.0000,1,0.004081047,0.004371841,0.469357351,,,,,,,,,,,,,,,,,,,,,,,,,
010120,MONROE COUNTY HOSPITAL,   01,   01,   01,01490,5,RURAL,RURAL,N,   01,0.7389,0,,,,,1,0,0,94,22,0,0,0.22068,0.074211,0,0.368,0.031,16,4090.534703,4095.991431,1129,0.926384167,1094.3496,0.935864659,26.5384,0.819489853,0.931715808,1090.5845,0.941861559,26.5009,0.836847523,0.8168,0.0000,1,0.003851814,0.005256736,0.50845987,,,,,,,,,,,,,,,,,,,,,,,,,
010125,LAKELAND COMMUNITY HOSPITAL,   01,   01,   01,01660,5,RURAL,RURAL,N,   01,0.7865,0,,,YES,0.0476,1,0,0,47,22,0,0,0.2574,0.104505,0,0.264,0.04,16,3159.580875,2910.435984,1326,1.055007988,1290.1474,1.0638546,45.1378,1.091458508,1.068448683,1286.8887,1.078013801,45.0516,1.115938868,0.9711,0.0000,1,0,0,0.734229829,,,,,,,,,,,,,,,,,,,,,,,,,
010126,TROY REGIONAL MEDICAL CENTER,   01,   01,   01,01540,5,RURAL,RURAL,W,33860,0.8459,0,,,,,1,0,0,97,15,0,0,0.43062,0.12,0,0.203,0.034,0,,,806,1.019153934,778.88755,1.032173449,,,1.025353451,775.5579,1.039462159,,,0.8917,0.0000,1,0.005290099,0.012005717,0.502128954,,,,,,,,,,,,,,,,,,,,,,,,,
010128,JACKSON MEDICAL CENTER,   01,   01,   01,01120,5,RURAL,RURAL,N,   01,0.7435,0,,,YES,0.0046,1,0,0,35,14,0,0,0.48409,0.12,0,0.441,0.063,0,,,489,0.850003002,480.1415,0.857833333,1,0.8137,0.852308788,479.1227,0.860706135,1,0.8198,0.8917,0.0000,1,0,0,0.35960379,,,,,,,,,,,,,,,,,,,,,,,,,
010129,NORTH BALDWIN INFIRMARY,   01,   01,   01,01010,5,RURAL,RURAL,N,   01,0.7523,0,,,YES,0.0134,1,0,0,55,17,0,0,0.39225,0.12,0,0.417,0.079,0,,,617,1.043277028,604.15125,1.04966872,,,1.049865382,602.70365,1.056749433,,,0.8914,0.0000,1,0.012731306,0.056065488,0.385644372,,,,,,,,,,,,,,,,,,,,,,,,,
010130,ST VINCENT'S ST CLAIR,13820,13820,13820,01570,5,LURBAN,LURBAN,N,13820,0.8512,0,,,,,1,0,0,82,19,0,0,0.18189,0.0457285,0,0.431,0.012,0,,,597,0.941800053,585.2338,0.947551759,,,0.947498604,584.2879,0.953363652,,,0.8148,0.0000,1,0.03708907,0.004046315,0.472038592,,,,,,,,,,,,,,,,,,,,,,,,,
010131,CRESTWOOD MEDICAL CENTER,26620,26620,26620,01440,5,OURBAN,OURBAN,N,26620,0.8924,0,,,,,1,0,0,150,104,0,0,0.09565,0,0.019557923,0.128,0.017,0,,,4047,1.349461984,4014.5886,1.354836719,6,1.89845,1.340755955,4010.51615,1.346426563,6,1.853433333,0.8914,0.0000,1,0.020928465,0.049868901,0.494402801,,,,,,,,,,,,,,,,,,,,,,,,,
010137,COOPER GREEN HOSPITAL,13820,13820,13820,01360,5,LURBAN,LURBAN,N,13820,0.8512,0,,,,,1,0.0226,0.3212,149,56,0.012274455,0.09487767,0.37749,0.20357925,0.079439284,0.785,0.021,0,,,274,1.3505786,270.0124,1.366769708,,,1.346882864,269.7321,1.362619708,,,0.8372,0.0000,1,0.093316651,0.003874483,0.096758703,,,,,,,,,,,,,,,,,,,,,,,,,
010138,HILL HOSPITAL OF SUMTER COUNTY,   01,   01,   01,01590,5,RURAL,RURAL,N,   01,0.7455,0,,,YES,0.0066,1,0,0,33,17,0,0,0.60462,0.12,0,0.568,0.022,0,,,402,0.646463967,400.7936,0.646604478,2,0.6288,0.637351967,400.7095,0.637497015,2,0.6198,0.8955,0.0000,1,0,0,0.54027032,,,,,,,,,,,,,,,,,,,,,,,,,
010139,BROOKWOOD MEDICAL CENTER,13820,13820,13820,01360,5,LURBAN,LURBAN,N,13820,0.8512,0,,,,,1,0,0,477,276,0,0,0.10073,0,0.020607282,0.125,0.013,0,,,6000,1.611648417,5941.1804,1.617060717,165.012,1.563110714,1.598678165,5933.4706,1.604482,164.8162,1.552724564,0.8917,0.0000,1,0.0872558,0.130847055,0.375687849,,,,,,,,,,,,,,,,,,,,,,,,,
010143,WOODLAND MEDICAL CENTER,   01,   01,   01,01210,5,RURAL,RURAL,W,26620,0.8558,0,,,,,1,0,0,50,18,0,0,0.21874,0.0726105,0,0.171,0.019,14,3770.830482,3775.860729,1029,1.177821844,1013.4452,1.183413605,6,1.203666667,1.175061911,1011.31755,1.181089018,6,1.214133333,0.8955,0.0000,1,0.001668458,0.003576441,0.646318799,,,,,,,,,,,,,,,,,,,,,,,,,
010144,SPRINGHILL MEDICAL CENTER,33660,33660,33660,01480,5,OURBAN,OURBAN,N,33660,0.7735,0,,,,,1,0,0,217,143,0,0,0.09867,0,0.020181625,0.335,0.039,0,,,3158,1.609264038,3145.957,1.617180367,9,1.661244444,1.606798043,3143.4244,1.615868271,9,1.660666667,0.8128,0.0000,1,0.055598286,0.101523388,0.398353479,,,,,,,,,,,,,,,,,,,,,,,,,
010145,NORTHPORT MEDICAL CENTER,46220,46220,46220,01620,5,OURBAN,OURBAN,N,46220,0.8942,0,,,,,1,0,0,108,54,0,0,0.39944,0.221688,0.084247936,0.276,0.023,0,,,1652,1.593075098,1617.3605,1.60612391,,,1.581801906,1613.4703,1.595393886,,,0.8324,0.0000,1,0.013170348,0.015804356,0.369236849,,,,,,,,,,,,,,,,,,,,,,,,,
010146,JACKSONVILLE MEDICAL CENTER,11500,11500,11500,01070,5,OURBAN,OURBAN,N,11500,0.765,0,,,YES,0.0047,1,0,0,58,13,0,0,0.38739,0.12,0,0.216,0.026,0,,,566,1.030382743,550.8377,1.046361484,10,1.18287,1.038112188,549.3055,1.054350177,10,1.18069,0.9250,0.0000,1,0.008674212,0.016665733,0.423682409,,,,,,,,,,,,,,,,,,,,,,,,,
010148,EVERGREEN MEDICAL CENTER,   01,   01,   01,01170,5,RURAL,RURAL,N,   01,0.7389,0,,,,,1,0,0,44,22,0,0,0.45765,0.12,0,0.396,0.015,0,,,1462,0.855792731,1427.9246,0.862213885,,,0.859525259,1423.9241,0.866271546,,,0.8883,0.0000,1,0,0,0.546750133,,,,,,,,,,,,,,,,,,,,,,,,,
010149,BAPTIST MEDICAL CENTER EAST,33860,33860,33860,01500,5,OURBAN,OURBAN,N,33860,0.8459,0,,,,,1,0,0,149,117,0,0,0.31396,0.151167,0.06564143,0.194,0.01,0,,,2667,1.289739563,2624.9835,1.31915733,153.404,1.249107103,1.287887102,2620.5229,1.318352418,152.9065,1.245324539,0.8955,0.0000,1,0.012621412,0.005355326,0.292457457,,,,,,,,,,,,,,,,,,,,,,,,,
010150,L V STABLER MEMORIAL HOSPITAL,   01,   01,   01,01060,5,RURAL,RURAL,N,   01,0.8454,0,,,,,1,0,0,44,17,0,0,0.31247,0.12,0,0.17,0.024,0,,,1021,0.947115388,996.4077,0.965020568,29.8571,0.901893872,0.94915172,993.9082,0.967637904,29.8571,0.909151809,0.8128,0.0000,1,0.000383698,0.007850132,0.580327348,,,,,,,,,,,,,,,,,,,,,,,,,
010152,INFIRMARY WEST,33660,33660,33660,01480,5,OURBAN,OURBAN,N,33660,0.7735,0,,,,,1,0.2377,0.5694,114,35,0.121780355,0.174314626,0.2444,0.09378,0.050736136,0.291,0.019,0,,,996,1.251313507,981.0704,1.257890863,,,1.2513407,979.4475,1.257613554,,,0.8295,0.0000,1,0.042361811,0.025432809,0.316812865,,,,,,,,,,,,,,,,,,,,,,,,,
010157,SHOALS HOSPITAL,22520,22520,22520,01160,5,OURBAN,OURBAN,N,22520,0.7932,0,,,,,1,0,0,128,25,0,0,0.1699,0.037935,0.03500344,0.259,0.035,0,,,981,1.128875051,965.49385,1.130807339,14.3659,0.96547915,1.131744946,964.0605,1.13374159,14.3488,0.976172736,0.8883,0.0000,1,0.016717291,0.04060701,0.714154035,,,,,,,,,,,,,,,,,,,,,,,,,
010158,RUSSELLVILLE HOSPITAL,   01,   01,   01,01290,5,RURAL,RURAL,W,22520,0.7932,0,,,,,1,0,0,92,37,0,0,0.38057,0.12,0,0.22,0.021,0,,,1681,1.315728999,1659.7768,1.318302558,40.04245,1.161253914,1.310671913,1657.5186,1.313313325,39.9787,1.150183465,0.8224,0.0000,1,0.007550549,0.013102796,0.565393152,,,,,,,,,,,,,,,,,,,,,,,,,
010164,COOSA VALLEY MEDICAL CENTER,   01,   01,11500,01600,5,RURAL,OURBAN,L,13820,0.8512,0,LUGAR,,,,1,0,0,101,44,0,0,0.36155,0.19042875,0.075960633,0.201,0.016,0,,,1827,1.179119332,1782.19335,1.191444718,84.2756,1.114619231,1.182301397,1777.76025,1.195239464,84.185,1.11722992,0.8148,0.0000,1,0.007496756,0.008459965,0.541366025,,,,,,,,,,,,,,,,,,,,,,,,,
010167,UAB HIGHLANDS,13820,13820,13820,01360,5,LURBAN,LURBAN,N,13820,0.8512,0,,,,,1,0,0,62,19,0,0,0.14434,0,0,0.365,0.054,0,,,877,1.54483338,852.1084,1.570111973,,,1.51929319,850.20065,1.544958381,,,0.8955,0.0000,1,0.021736069,0.072040568,0.382081686,,,,,,,,,,,,,,,,,,,,,,,,,
010168,SUMMIT HOSPITAL,17980,17980,17980,01560,5,OURBAN,OURBAN,N,17980,0.8781,0,,,,,1,0,0,66,28,0,0,0.3025,0.12,0,0.44,0.1,0,,,1510,1.492755746,1485.27245,1.496619272,2,1.06105,1.477469353,1482.4655,1.482159868,2,1.05735,0.9263,0.0000,1,0.04903434,0.229619767,0.47769205,,,,,,,,,,,,,,,,,,,,,,,,,
020001,PROVIDENCE ALASKA MEDICAL CENTER,11260,11260,11260,02020,9,OURBAN,OURBAN,N,11260,1.192,0,,,,,1.23,0.0668,0.1001,354,244,0.035821792,0.028650984,0.33598,0.1693335,0.070403789,0.353,0.026,0,,,4293,1.815041165,4266.56955,1.822377941,,,1.817218669,4263.76895,1.824959236,,,0.8917,0.0000,1.072496,0.121182297,0.098398902,0.282701573,,,,,,,,,,,,,,,,,,,,,,,,,
020006,MAT-SU REGIONAL MEDICAL CENTER,11260,11260,11260,02170,9,OURBAN,OURBAN,N,11260,1.192,0,,,,,1.23,0,0,74,33,0,0,0.23885,0.08920125,0,0.348,0.039,16,9485.74187,9498.395745,1328,1.322363727,1306.86135,1.325675075,,,1.323805983,1304.9524,1.328050527,,,0.8989,0.0000,1.072496,0.057457103,0.112499581,0.390896921,,,,,,,,,,,,,,,,,,,,,,,,,
020008,BARTLETT REGIONAL HOSPITAL,   02,   02,   02,02110,9,RURAL,RURAL,W,11260,1.2747,0,,,,,1.23,0,0,51,19,0,0,0.32496,0.12,0,0.729,0.05,16,10702.42072,10268.62494,527,1.226543457,517.80145,1.23497685,,,1.224130453,517.2157,1.232633397,,,0.8817,0.0000,1.072496,0.059107216,0.043921879,0.370039512,,,,,,,,,,,,,,,,,,,,,,,,,
020012,FAIRBANKS MEMORIAL HOSPITAL,21820,21820,21820,02090,9,OURBAN,OURBAN,N,21820,1.1636,0,,,,,1.23,0,0,127,54,0,0,0.35419,0.18435675,0.074358216,0.553,0.059,17,12210.16869,12218.33259,1163,1.437852161,1147.0072,1.443928289,,,1.437252575,1145.8393,1.44303104,,,0.8955,0.0000,1.072496,0.13519606,0.222437216,0.340789217,,,,,,,,,,,,,,,,,,,,,,,,,
020017,ALASKA REGIONAL HOSPITAL,11260,11260,11260,02020,9,OURBAN,OURBAN,N,11260,1.192,0,,,,,1.23,0,0,166,59,0,0,0.26989,0.11480925,0.056173768,0.264,0.024,0,,,1454,2.182591721,1443.05135,2.184235076,12,1.985391667,2.175904775,1442.1064,2.177710316,12,1.987575,0.8955,0.0000,1.072496,0.129994383,0.157334642,0.358486829,,,,,,,,,,,,,,,,,,,,,,,,,
020018,YUKON KUSKOKWIM DELTA REG HOSPITAL,   02,   98,   98,02290,9,RURAL,RURAL,N,   98,1.9311,0,,,,,1.25,0,0,50,,0,0,0.40506,0.12,0,0.724,0.038,8,,,235,0.917232011,232.1038,0.920545106,,,0.924257057,232.032,0.927857447,,,0.8989,0.0000,1.0788,,,,,,,,,,,,,,,,,,,,,,,,,,,,
020024,CENTRAL PENINSULA GENERAL HOSPITAL,   02,   02,   02,02122,9,RURAL,RURAL,N,   02,1.1636,0,,,,,1.25,0,0,46,19,0,0,0.26524,0.110973,0,0.613,0.113,16,11869.61804,11006.61682,759,1.115908152,747.43625,1.124967852,,,1.119493624,746.34875,1.128867589,,,0.9073,0.0000,1.0788,0.148839446,0.507561894,0.393566985,,,,,,,,,,,,,,,,,,,,,,,,,
020026,ALASKA NATIVE MEDICAL CENTER,11260,   98,   98,02020,9,OURBAN,RURAL,N,   98,1.9311,0,,,,,1.23,0,0,156,0,0,0,0.52831,0.12,0,0.401,0.038,8,,,1264,1.594171889,1258.1333,1.597580617,,,1.589189301,1257.6297,1.593007278,,,0.8211,0.0000,1.072496,,,,,,,,,,,,,,,,,,,,,,,,,,,,
020027,MT EDGECUMBE HOSPITAL,   02,   98,   98,02220,9,RURAL,RURAL,N,   98,1.9311,0,,,,,1.25,0,0,72,,0,0,0.18203,0.0458195,0,0.724,0.038,8,,,295,0.999758794,292.5356,1.000757288,,,0.996587098,292.52,0.997624407,,,0.8955,0.0000,1.0788,,,,,,,,,,,,,,,,,,,,,,,,,,,,
020028,,11260,11260,11260,02020,9,OURBAN,OURBAN,N,11260,1.192,0,,,,,1.23,0,0,60,12,0,0,0.3254,0.12,0,0.82,0.04,0,,,8,1.509479329,7.7692,1.5158125,,,1.476342994,7.7843,1.4814,,,0.8955,0.0000,1.072496,3.072236624,1.603721683,,,,,,,,,,,,,,,,,,,,,,,,,,
030001,MARYVALE HOSPITAL,38060,38060,38060,03060,8,LURBAN,LURBAN,N,38060,1.0472,0,,,,,1,0,0,228,74,0,0,0.78994,0.5438505,0.173467276,0.244,0.017,0,,,592,1.634427613,585.92255,1.65247973,820.6952,1.484853482,1.636270297,585.47955,1.654613176,819.955,1.488286061,0.8128,0.0000,1,0.008792923,0.009734024,0.140336759,,,,,,,,,,,,,,,,,,,,,,,,,
030002,BANNER GOOD SAMARITAN MEDICAL CENTER,38060,38060,38060,03060,8,LURBAN,LURBAN,N,38060,1.0472,0,,,,,1,0.2163,0.273,567,446,0.111420701,0.080085927,0.41811,0.23709075,0.088354884,0.237,0.021,0,,,6326,2.13879086,6239.58815,2.165103177,,,2.143542733,6230.57215,2.171472637,,,0.8128,0.0000,1,0.053276846,0.072922958,0.223680233,,,,,,,,,,,,,,,,,,,,,,,,,
030006,TUCSON MEDICAL CENTER,46060,46060,46060,03090,8,OURBAN,OURBAN,N,46060,0.9686,0,,,,,1,0.086,0.1165,500,361,0.045869596,0.033422697,0.36558,0.1937535,0.076839056,0.349,0.023,0,,,6682,1.773904617,6565.7297,1.799101317,,,1.767361627,6551.5132,1.793961987,,,0.8128,0.0000,1,0.054440965,0.038413257,0.232985286,,,,,,,,,,,,,,,,,,,,,,,,,
030007,VERDE VALLEY MEDICAL CENTER,39140,39140,39140,03120,8,OURBAN,OURBAN,W,22380,1.1887,0,,,,,1,0,0,99,67,0,0,0.24665,0.09563625,0,0.263,0.016,16,8595.085093,7735.580033,2721,1.380192727,2692.78095,1.389882984,330.3238,1.325059712,1.378973154,2690.0837,1.389471481,330.56795,1.324401653,0.8324,0.0000,1,0.05527316,0.032747764,0.493372295,,,,,,,,,,,,,,,,,,,,,,,,,
030010,CARONDELET ST  MARYS HOSPITAL & HEALTH CENTER,46060,46060,46060,03090,8,OURBAN,OURBAN,N,46060,0.9686,0,,,,,1,0,0,350,191,0,0,0.3493,0.1803225,0.073294886,0.275,0.019,0,,,3510,1.60163377,3459.98275,1.624606182,119.1612,1.330056306,1.600513651,3454.91995,1.624650712,118.9694,1.328881719,0.9250,0.0000,1,0.032154696,0.025032789,0.266785399,,,,,,,,,,,,,,,,,,,,,,,,,
030011,CARONDELET ST JOSEPHS HOSPITAL AND HEALTH CENTER,46060,46060,46060,03090,8,OURBAN,OURBAN,N,46060,0.9686,0,,,,,1,0,0,428,172,0,0,0.25106,0.0992745,0.052154167,0.291,0.022,0,,,4294,1.621211323,4225.8,1.637393107,793.11545,1.586094095,1.619136939,4218.966,1.636072427,792.05935,1.582974858,0.8633,0.0000,1,0.036553864,0.03270113,0.321124219,,,,,,,,,,,,,,,,,,,,,,,,,
030012,YAVAPAI REGIONAL MEDICAL CENTER,39140,39140,39140,03120,8,OURBAN,OURBAN,N,39140,1.0169,0,,,,,1,0,0,128,83,0,0,0.23172,0.083319,0.048041621,0.394,0.032,0,,,4040,1.574222744,3953.9889,1.592741213,323.21075,1.57105258,1.572978728,3945.43035,1.592139827,322.7542,1.569091571,0.8989,0.0000,1,0.043988891,0.042598846,0.542997685,,,,,,,,,,,,,,,,,,,,,,,,,
030013,YUMA REGIONAL MEDICAL CENTER,49740,49740,49740,03130,8,OURBAN,OURBAN,N,49740,0.9284,0,,,,,1,0,0,333,203,0,0,0.27232,0.116814,0.056693613,0.338,0.019,17,6464.977575,6473.601783,6918,1.557671418,6827.6116,1.568922651,,,1.559153591,6817.9731,1.570968213,,,0.8128,0.0000,1,0.021427201,0.007810761,0.470760115,,,,,,,,,,,,,,,,,,,,,,,,,
030014,JOHN C LINCOLN NORTH MOUNTAIN HOSPITAL,38060,38060,38060,03060,8,LURBAN,LURBAN,N,38060,1.0472,0,,,,,1,0.0199,0.0258,247,188,0.010816584,0.007307329,0.26661,0.11210325,0.055472491,0.24,0.01,0,,,3744,1.586833893,3695.1293,1.619563515,,,1.58348901,3689.78605,1.618333013,,,0.8387,0.0000,1,0.041340657,0.005850813,0.222763813,,,,,,,,,,,,,,,,,,,,,,,,,
030016,CASA GRANDE REGIONAL MEDICAL CENTER,38060,38060,38060,03100,8,LURBAN,LURBAN,N,38060,1.0472,0,,,,,1,0,0,164,74,0,0,0.38207,0.20735775,0.080440875,0.348,0.055,0,,,1955,1.32614725,1931.1242,1.336087059,612.62615,1.351689668,1.326350925,1927.59695,1.336588593,611.663,1.358418129,0.8955,0.0000,1,0.016802309,0.061723301,0.275552952,,,,,,,,,,,,,,,,,,,,,,,,,
030017,,38060,38060,38060,03060,8,LURBAN,LURBAN,N,38060,1.0472,0,,,,,1,0.028,0.0595,107,50,0.015183341,0.016932659,0.46639,0.27692175,0.099047587,0.228,0.019,0,,,777,2.082719068,769.185,2.11636731,,,2.083080756,768.6343,2.119187387,,,0.8697,0.0000,1,0.034029826,0.046917986,0.374065569,,,,,,,,,,,,,,,,,,,,,,,,,
030019,,38060,38060,38060,03060,8,LURBAN,LURBAN,N,38060,1.0472,0,,,,,1,0.0702,0.1104,65,28,0.037608885,0.031645273,0.39023,0.12,0,0.237,0.031,0,,,1,1.2619,1,1.2619,,,1.2353,1,1.2353,,,0.8163,0.0000,1,0,0,0.22083674,,,,,,,,,,,,,,,,,,,,,,,,,
030022,MARICOPA MEDICAL CENTER,38060,38060,38060,03060,8,LURBAN,LURBAN,N,38060,1.0472,0,,,,,1,0.4799,0.7557,380,240,0.232260107,0.237704606,0.9356,0.66402,0.208595571,0.263,0.009,0,,,949,1.805331072,935.897,1.868398209,,,1.799432848,934.96815,1.86558177,,,0.9263,0.0000,1,0.160938959,0.032344215,0.074823358,,,,,,,,,,,,,,,,,,,,,,,,,
030023,FLAGSTAFF MEDICAL CENTER,22380,22380,22380,03020,8,OURBAN,OURBAN,N,22380,1.245,0,,,,,1,0,0,240,156,0,0,0.43781,0.25334325,0.092705275,0.338,0.024,17,9904.420115,8807.763254,3348,1.948815098,3311.5197,1.981486499,357.0745,1.696684163,1.930797666,3308.5531,1.965033901,357.162,1.675902232,0.9263,0.0000,1,0.122058259,0.098747955,0.293739691,,,,,,,,,,,,,,,,,,,,,,,,,
030024,ST JOSEPH'S HOSPITAL AND MEDICAL CENTER,38060,38060,38060,03060,8,LURBAN,LURBAN,N,38060,1.0472,0,,,,,1,0.2045,0.2567,627,492,0.105661931,0.075129092,0.57366,0.3654195,0.123182473,0.231,0.017,0,,,4192,2.120220999,4124.07225,2.222378841,,,2.116685248,4117.9606,2.222852385,,,0.8917,0.0000,1,0.061332862,0.065527652,0.125175176,,,,,,,,,,,,,,,,,,,,,,,,,
030030,PHOENIX BAPTIST HOSPITAL,38060,38060,38060,03060,8,LURBAN,LURBAN,N,38060,1.0472,0,,,,,1,0.0596,0.1429,226,94,0.032026142,0.041150529,0.54871,0.34483575,0.117522046,0.307,0.028,0,,,1211,1.782012009,1191.17655,1.813493229,,,1.777820668,1189.99065,1.808706276,,,0.8128,0.0000,1,0.021689947,0.043786572,0.171074019,,,,,,,,,,,,,,,,,,,,,,,,,
030033,PAYSON REGIONAL MEDICAL CENTER,   03,   03,   03,03030,8,RURAL,RURAL,W,22380,1.1887,0,,,,,1,0,0,39,21,0,0,0.28931,0.12,0,0.228,0.025,16,5519.495172,5250.8586,1224,1.337712987,1191.17105,1.365099837,97.6825,1.194659508,1.335736319,1188.21315,1.363672876,97.49125,1.195549308,0.8633,0.0000,1,0.002319421,0.005521466,0.526977276,,,,,,,,,,,,,,,,,,,,,,,,,
